frame_index,timestamp_us,session_time_us
0,1781092735496251,30026
1,1781092735533298,67073
2,1781092735561806,95581
3,1781092735596519,130294
4,1781092735634587,168362
5,1781092735667126,200901
6,1781092735699175,232950
7,1781092735731443,265218
8,1781092735768323,302098
9,1781092735800291,334066
10,1781092735832195,365970
11,1781092735866222,399997
12,1781092735898379,432154
13,1781092735932495,466270
14,1781092735966468,500243
15,1781092736002021,535796
16,1781092736034353,568128
17,1781092736066321,600096
18,1781092736099108,632883
19,1781092736134828,668603
20,1781092736165717,699492
21,1781092736198499,732274
22,1781092736232643,766418
23,1781092736266232,800007
24,1781092736297878,831653
25,1781092736336406,870181
26,1781092736363614,897389
27,1781092736403023,936798
28,1781092736430995,964770
29,1781092736469010,1002785
30,1781092736501074,1034849
31,1781092736534368,1068143
32,1781092736565747,1099522
33,1781092736598417,1132192
34,1781092736630300,1164075
35,1781092736669040,1202815
36,1781092736701940,1235715
37,1781092736734910,1268685
38,1781092736768084,1301859
39,1781092736801860,1335635
40,1781092736834161,1367936
41,1781092736866403,1400178
42,1781092736899278,1433053
43,1781092736934466,1468241
44,1781092736967616,1501391
45,1781092736999323,1533098
46,1781092737031709,1565484
47,1781092737065614,1599389
48,1781092737097418,1631193
49,1781092737133358,1667133
50,1781092737165578,1699353
51,1781092737202765,1736540
52,1781092737237720,1771495
53,1781092737265930,1799705
54,1781092737298060,1831835
55,1781092737334127,1867902
56,1781092737365927,1899702
57,1781092737398943,1932718
58,1781092737431301,1965076
59,1781092737466558,2000333
60,1781092737500544,2034319
61,1781092737533641,2067416
62,1781092737568311,2102086
63,1781092737601934,2135709
64,1781092737632235,2166010
65,1781092737665444,2199219
66,1781092737696708,2230483
67,1781092737733492,2267267
68,1781092737764392,2298167
69,1781092737800562,2334337
70,1781092737832554,2366329
71,1781092737865689,2399464
72,1781092737899220,2432995
73,1781092737933318,2467093
74,1781092737965843,2499618
75,1781092737997815,2531590
76,1781092738033794,2567569
77,1781092738068140,2601915
78,1781092738100557,2634332
79,1781092738133069,2666844
80,1781092738169152,2702927
81,1781092738201091,2734866
82,1781092738234239,2768014
83,1781092738268356,2802131
84,1781092738299981,2833756
85,1781092738331992,2865767
86,1781092738363790,2897565
87,1781092738400356,2934131
88,1781092738430966,2964741
89,1781092738467509,3001284
90,1781092738499484,3033259
91,1781092738531652,3065427
92,1781092738568188,3101963
93,1781092738601682,3135457
94,1781092738637526,3171301
95,1781092738665396,3199171
96,1781092738697542,3231317
97,1781092738734218,3267993
98,1781092738767601,3301376
99,1781092738800619,3334394
100,1781092738832165,3365940
101,1781092738863687,3397462
102,1781092738918139,3451914
103,1781092738936179,3469954
104,1781092738968112,3501887
105,1781092738999505,3533280
106,1781092739033574,3567349
107,1781092739065959,3599734
108,1781092739098246,3632021
109,1781092739135901,3669676
110,1781092739167457,3701232
111,1781092739198831,3732606
112,1781092739231452,3765227
113,1781092739268435,3802210
114,1781092739300338,3834113
115,1781092739333133,3866908
116,1781092739367559,3901334
117,1781092739400550,3934325
118,1781092739433778,3967553
119,1781092739466810,4000585
120,1781092739498376,4032151
121,1781092739531422,4065197
122,1781092739564214,4097989
123,1781092739600907,4134682
124,1781092739632552,4166327
125,1781092739664830,4198605
126,1781092739699853,4233628
127,1781092739734722,4268497
128,1781092739767318,4301093
129,1781092739801487,4335262
130,1781092739836564,4370339
131,1781092739869328,4403103
132,1781092739901760,4435535
133,1781092739934918,4468693
134,1781092739966577,4500352
135,1781092739999239,4533014
136,1781092740031886,4565661
137,1781092740064671,4598446
138,1781092740102206,4635981
139,1781092740134909,4668684
140,1781092740167534,4701309
141,1781092740200110,4733885
142,1781092740232131,4765906
143,1781092740269345,4803120
144,1781092740303119,4836894
145,1781092740336104,4869879
146,1781092740368432,4902207
147,1781092740402443,4936218
148,1781092740435997,4969772
149,1781092740469676,5003451
150,1781092740502368,5036143
151,1781092740534480,5068255
152,1781092740567096,5100871
153,1781092740598468,5132243
154,1781092740636560,5170335
155,1781092740669367,5203142
156,1781092740702501,5236276
157,1781092740735542,5269317
158,1781092740769859,5303634
159,1781092740802679,5336454
160,1781092740842496,5376271
161,1781092740864101,5397876
162,1781092740907459,5441234
163,1781092740935790,5469565
164,1781092740968512,5502287
165,1781092741001727,5535502
166,1781092741037391,5571166
167,1781092741065721,5599496
168,1781092741101562,5635337
169,1781092741134800,5668575
170,1781092741167862,5701637
171,1781092741201788,5735563
172,1781092741234420,5768195
173,1781092741267277,5801052
174,1781092741298751,5832526
175,1781092741330817,5864592
176,1781092741368472,5902247
177,1781092741401859,5935634
178,1781092741434415,5968190
179,1781092741466130,5999905
180,1781092741497536,6031311
181,1781092741536893,6070668
182,1781092741564434,6098209
183,1781092741601360,6135135
184,1781092741637049,6170824
185,1781092741664876,6198651
186,1781092741696682,6230457
187,1781092741734293,6268068
188,1781092741766151,6299926
189,1781092741798956,6332731
190,1781092741833705,6367480
191,1781092741868741,6402516
