timestamp_us,session_time_us,slot,position,button1,button2
1781144558058513,6504,right,0.000000,0,0
1781144558082890,30881,right,0.000000,0,0
1781144558100545,48536,right,0.000000,0,0
1781144558124558,72549,right,0.000000,0,0
1781144558142468,90459,right,0.000000,0,0
1781144558166470,114461,right,0.000000,0,0
1781144558184880,132871,right,0.000000,0,0
1781144558208605,156596,right,0.000000,0,0
1781144558226895,174886,right,0.000000,0,0
1781144558282079,230070,right,0.000000,0,0
1781144558323275,271266,right,0.000000,0,0
1781144558370441,318432,right,0.000000,0,0
1781144558418475,366466,right,0.000000,0,0
1781144558436802,384793,right,0.000000,0,0
1781144558460514,408505,right,0.000000,0,0
1781144558568543,516534,right,0.000000,0,0
1781144558712457,660448,right,0.000000,0,0
1781144558760493,708484,right,0.000000,0,0
1781144558796461,744452,right,0.000000,0,0
1781144558826595,774586,right,0.000000,0,0
1781144558886458,834449,right,0.000000,0,0
1781144558940463,888454,right,0.000000,0,0
1781144558970470,918461,right,0.000000,0,0
1781144559006420,954411,right,0.000000,0,0
1781144559048423,996414,right,0.000000,0,0
1781144559084592,1032583,right,0.000000,0,0
1781144559126440,1074431,right,0.000000,0,0
1781144559157117,1105108,right,0.000000,0,0
1781144559180475,1128466,right,0.000000,0,0
1781144559216557,1164548,right,0.000000,0,0
1781144559282441,1230432,right,0.000000,0,0
1781144559318469,1266460,right,0.000000,0,0
1781144559390543,1338534,right,0.000000,0,0
1781144559426430,1374421,right,0.000000,0,0
1781144559468423,1416414,right,0.000000,0,0
1781144559510731,1458722,right,0.000000,0,0
1781144559546853,1494844,right,0.000000,0,0
1781144559606380,1554371,right,0.000000,0,0
1781144559660634,1608625,right,0.000000,0,0
1781144559708405,1656396,right,0.000000,0,0
1781144559750401,1698392,right,0.000000,0,0
1781144559822492,1770483,right,0.000000,0,0
1781144559882426,1830417,right,0.000000,0,0
1781144559912382,1860373,right,0.000000,0,0
1781144559954619,1902610,right,0.000000,0,0
1781144560020498,1968489,right,0.000000,0,0
1781144560050455,1998446,right,0.000000,0,0
1781144560104380,2052371,right,0.000000,0,0
1781144560146391,2094382,right,0.000000,0,0
1781144560206432,2154423,right,0.000000,0,0
1781144560248597,2196588,right,0.000000,0,0
1781144560278406,2226397,right,0.000000,0,0
1781144560332518,2280509,right,0.000000,0,0
1781144560392387,2340378,right,0.000000,0,0
1781144560500518,2448509,right,0.000000,0,0
1781144560563037,2511028,right,0.000000,0,0
1781144560620461,2568452,right,0.000000,0,0
1781144560686625,2634616,right,0.000000,0,0
1781144560712555,2660546,right,0.000000,0,0
1781144560734381,2682372,right,0.000000,0,0
1781144560770643,2718634,right,0.000000,0,0
1781144560800883,2748874,right,0.000000,0,0
1781144560824466,2772457,right,0.000000,0,0
1781144560842341,2790332,right,0.000000,0,0
1781144560866813,2814804,right,0.000000,0,0
1781144560884407,2832398,right,0.000000,0,0
1781144560920477,2868468,right,0.000000,0,0
1781144560944712,2892703,right,0.000000,0,0
1781144560962556,2910547,right,0.000000,0,0
1781144560986664,2934655,right,0.000000,0,0
1781144561004451,2952442,right,0.000000,0,0
1781144561028421,2976412,right,0.000000,0,0
1781144561046305,2994296,right,0.000000,0,0
1781144561070389,3018380,right,0.000000,0,0
1781144561094304,3042295,right,0.000000,0,0
1781144561118475,3066466,right,0.000000,0,0
1781144561148435,3096426,right,0.000000,0,0
1781144561172424,3120415,right,0.000000,0,0
1781144561198269,3146260,right,0.000000,0,0
1781144561214429,3162420,right,0.000000,0,0
1781144561244324,3192315,right,0.000000,0,0
1781144561281547,3229538,right,0.000000,0,0
1781144561304333,3252324,right,0.000000,0,0
1781144561322493,3270484,right,0.000000,0,0
1781144561340397,3288388,right,0.000000,0,0
1781144561364368,3312359,right,0.000000,0,0
1781144561389837,3337828,right,0.000000,0,0
1781144561406862,3354853,right,0.000000,0,0
1781144561430422,3378413,right,0.000000,0,0
1781144561454298,3402289,right,0.000000,0,0
1781144561472396,3420387,right,0.000000,0,0
1781144561508392,3456383,right,0.000000,0,0
1781144561526432,3474423,right,0.000000,0,0
1781144561550347,3498338,right,0.000000,0,0
1781144561574327,3522318,right,0.000000,0,0
1781144561604281,3552272,right,0.000000,0,0
1781144561640696,3588687,right,0.000000,0,0
1781144561658665,3606656,right,0.000000,0,0
1781144561682323,3630314,right,0.000000,0,0
1781144561701345,3649336,right,0.000000,0,0
1781144561724408,3672399,right,0.000000,0,0
1781144561748330,3696321,right,0.000000,0,0
1781144561768531,3716522,right,0.000000,0,0
1781144561790341,3738332,right,0.000000,0,0
1781144561814593,3762584,right,0.000000,0,0
1781144561832633,3780624,right,0.000000,0,0
1781144561862308,3810299,right,0.000000,0,0
1781144561880292,3828283,right,0.000000,0,0
1781144561900434,3848425,right,0.000000,0,0
1781144561922499,3870490,right,0.000000,0,0
1781144561946314,3894305,right,0.000000,0,0
1781144561976445,3924436,right,0.000000,0,0
1781144561994969,3942960,right,0.000000,0,0
1781144562012400,3960391,right,0.000000,0,0
1781144562037847,3985838,right,0.000000,0,0
1781144562060386,4008377,right,0.000000,0,0
1781144562078980,4026971,right,0.000000,0,0
1781144562102625,4050616,right,0.000000,0,0
1781144562120289,4068280,right,0.000000,0,0
1781144562139031,4087022,right,0.000000,0,0
1781144562162373,4110364,right,0.000000,0,0
1781144562180234,4128225,right,0.000000,0,0
1781144562204531,4152522,right,0.000000,0,0
1781144562228343,4176334,right,0.000000,0,0
1781144562252481,4200472,right,0.000000,0,0
1781144562270315,4218306,right,0.000000,0,0
1781144562294301,4242292,right,0.000000,0,0
1781144562318478,4266469,right,0.000000,0,0
1781144562337660,4285651,right,0.000000,0,0
1781144562360463,4308454,right,0.000000,0,0
1781144562378416,4326407,right,0.000000,0,0
1781144562402421,4350412,right,0.000000,0,0
1781144562420436,4368427,right,0.000000,0,0
1781144562444322,4392313,right,0.000000,0,0
1781144562468229,4416220,right,0.000000,0,0
1781144562486368,4434359,right,0.000000,0,0
1781144562505161,4453152,right,0.000000,0,0
1781144562528293,4476284,right,0.000000,0,0
1781144562546374,4494365,right,0.000000,0,0
1781144562570483,4518474,right,0.000000,0,0
1781144562589847,4537838,right,0.000000,0,0
1781144562606365,4554356,right,0.000000,0,0
1781144562630297,4578288,right,0.000000,0,0
1781144562648335,4596326,right,0.000000,0,0
1781144562672382,4620373,right,0.000000,0,0
1781144562690362,4638353,right,0.000000,0,0
1781144562714505,4662496,right,0.000000,0,0
1781144562732240,4680231,right,0.000000,0,0
1781144562756224,4704215,right,0.000000,0,0
1781144562774803,4722794,right,0.000000,0,0
1781144562798278,4746269,right,0.000000,0,0
1781144562816199,4764190,right,0.000000,0,0
1781144562834295,4782286,right,0.000000,0,0
1781144562858356,4806347,right,0.000000,0,0
1781144562876424,4824415,right,0.000000,0,0
1781144562900445,4848436,right,0.000000,0,0
1781144562918233,4866224,right,0.000000,0,0
1781144562942361,4890352,right,0.000000,0,0
1781144562960254,4908245,right,0.000000,0,0
1781144562984646,4932637,right,0.000000,0,0
1781144563002342,4950333,right,0.000000,0,0
1781144563020477,4968468,right,0.000000,0,0
1781144563044229,4992220,right,0.000000,0,0
1781144563062270,5010261,right,0.000000,0,0
1781144563086250,5034241,right,0.000000,0,0
1781144563104242,5052233,right,0.000000,0,0
1781144563122279,5070270,right,0.000000,0,0
1781144563146608,5094599,right,0.000000,0,0
1781144563164337,5112328,right,0.000000,0,0
1781144563188179,5136170,right,0.000000,0,0
1781144563206280,5154271,right,0.000000,0,0
1781144563230309,5178300,right,0.000000,0,0
1781144563248892,5196883,right,0.000000,0,0
1781144563272253,5220244,right,0.000000,0,0
1781144563290249,5238240,right,0.000000,0,0
1781144563314206,5262197,right,0.000000,0,0
1781144563332289,5280280,right,0.000000,0,0
1781144563350364,5298355,right,0.000000,0,0
1781144563375136,5323127,right,0.000000,0,0
1781144563392277,5340268,right,0.000000,0,0
1781144563410248,5358239,right,0.000000,0,0
1781144563434479,5382470,right,0.000000,0,0
1781144563452301,5400292,right,0.000000,0,0
1781144563476219,5424210,right,0.000000,0,0
1781144563494224,5442215,right,0.000000,0,0
1781144563512390,5460381,right,0.000000,0,0
1781144563536319,5484310,right,0.000000,0,0
1781144563554376,5502367,right,0.000000,0,0
1781144563578226,5526217,right,0.000000,0,0
1781144563596464,5544455,right,0.000000,0,0
