frame_index,timestamp_us,session_time_us
0,1781144546488511,10045
1,1781144546506005,27539
2,1781144546522118,43652
3,1781144546538913,60447
4,1781144546554970,76504
5,1781144546571936,93470
6,1781144546589171,110705
7,1781144546605606,127140
8,1781144546622206,143740
9,1781144546640359,161893
10,1781144546655900,177434
11,1781144546672742,194276
12,1781144546688795,210329
13,1781144546705980,227514
14,1781144546721263,242797
15,1781144546738611,260145
16,1781144546754853,276387
17,1781144546771285,292819
18,1781144546787941,309475
19,1781144546804961,326495
20,1781144546821851,343385
21,1781144546838401,359935
22,1781144546854629,376163
23,1781144546871355,392889
24,1781144546889699,411233
25,1781144546904467,426001
26,1781144546921101,442635
27,1781144546938194,459728
28,1781144546954705,476239
29,1781144546971903,493437
30,1781144546988550,510084
31,1781144547004910,526444
32,1781144547021663,543197
33,1781144547039559,561093
34,1781144547055595,577129
35,1781144547072884,594418
36,1781144547089949,611483
37,1781144547105870,627404
38,1781144547124356,645890
39,1781144547137913,659447
40,1781144547154654,676188
41,1781144547171585,693119
42,1781144547187422,708956
43,1781144547204648,726182
44,1781144547220951,742485
45,1781144547237672,759206
46,1781144547255602,777136
47,1781144547271099,792633
48,1781144547287930,809464
49,1781144547304242,825776
50,1781144547321722,843256
51,1781144547337524,859058
52,1781144547354179,875713
53,1781144547371218,892752
54,1781144547387736,909270
55,1781144547404996,926530
56,1781144547420577,942111
57,1781144547438224,959758
58,1781144547454822,976356
59,1781144547471999,993533
60,1781144547487918,1009452
61,1781144547504992,1026526
62,1781144547521196,1042730
63,1781144547538154,1059688
64,1781144547554608,1076142
65,1781144547571857,1093391
66,1781144547588152,1109686
67,1781144547605835,1127369
68,1781144547620962,1142496
69,1781144547638724,1160258
70,1781144547654526,1176060
71,1781144547671350,1192884
72,1781144547687802,1209336
73,1781144547705337,1226871
74,1781144547721518,1243052
75,1781144547737917,1259451
76,1781144547754373,1275907
77,1781144547771519,1293053
78,1781144547787527,1309061
79,1781144547804696,1326230
80,1781144547821356,1342890
81,1781144547838094,1359628
82,1781144547853921,1375455
83,1781144547871122,1392656
84,1781144547887503,1409037
85,1781144547904367,1425901
86,1781144547920092,1441626
87,1781144547937749,1459283
88,1781144547953980,1475514
89,1781144547972128,1493662
90,1781144547987899,1509433
91,1781144548004229,1525763
92,1781144548021116,1542650
93,1781144548037150,1558684
94,1781144548053875,1575409
95,1781144548070213,1591747
96,1781144548087972,1609506
97,1781144548104983,1626517
98,1781144548121240,1642774
99,1781144548138486,1660020
100,1781144548154085,1675619
101,1781144548171507,1693041
102,1781144548186626,1708160
103,1781144548205306,1726840
104,1781144548221015,1742549
105,1781144548237512,1759046
106,1781144548253774,1775308
107,1781144548271058,1792592
108,1781144548287665,1809199
109,1781144548303668,1825202
110,1781144548319568,1841102
111,1781144548337188,1858722
112,1781144548353732,1875266
113,1781144548370309,1891843
114,1781144548387643,1909177
115,1781144548403050,1924584
116,1781144548420326,1941860
117,1781144548436308,1957842
118,1781144548453080,1974614
119,1781144548470136,1991670
120,1781144548486187,2007721
121,1781144548503236,2024770
122,1781144548519481,2041015
123,1781144548538392,2059926
124,1781144548553623,2075157
125,1781144548570581,2092115
126,1781144548586488,2108022
127,1781144548603823,2125357
128,1781144548620081,2141615
129,1781144548636635,2158169
130,1781144548664952,2186486
131,1781144548675132,2196666
132,1781144548687090,2208624
133,1781144548703236,2224770
134,1781144548719485,2241019
135,1781144548737357,2258891
136,1781144548753749,2275283
137,1781144548769516,2291050
138,1781144548786406,2307940
139,1781144548802762,2324296
140,1781144548819167,2340701
141,1781144548836347,2357881
142,1781144548852662,2374196
143,1781144548869566,2391100
144,1781144548885845,2407379
145,1781144548902988,2424522
146,1781144548919118,2440652
147,1781144548935911,2457445
148,1781144548952903,2474437
149,1781144548970317,2491851
150,1781144548986007,2507541
151,1781144549003290,2524824
152,1781144549019724,2541258
153,1781144549036186,2557720
154,1781144549052443,2573977
155,1781144549070119,2591653
156,1781144549085594,2607128
157,1781144549103136,2624670
158,1781144549119155,2640689
159,1781144549136594,2658128
160,1781144549152663,2674197
161,1781144549170948,2692482
162,1781144549186725,2708259
163,1781144549203336,2724870
164,1781144549219479,2741013
165,1781144549236495,2758029
166,1781144549253384,2774918
167,1781144549269960,2791494
168,1781144549286099,2807633
169,1781144549304027,2825561
170,1781144549319933,2841467
171,1781144549336795,2858329
172,1781144549352317,2873851
173,1781144549369396,2890930
174,1781144549386521,2908055
175,1781144549402417,2923951
176,1781144549419431,2940965
