frame_index,timestamp_us,session_time_us
0,1781144546490743,12277
1,1781144546507940,29474
2,1781144546523893,45427
3,1781144546540773,62307
4,1781144546557223,78757
5,1781144546573924,95458
6,1781144546591052,112586
7,1781144546607481,129015
8,1781144546624218,145752
9,1781144546642278,163812
10,1781144546658024,179558
11,1781144546674629,196163
12,1781144546690762,212296
13,1781144546707678,229212
14,1781144546722946,244480
15,1781144546740666,262200
16,1781144546756594,278128
17,1781144546773044,294578
18,1781144546789666,311200
19,1781144546806548,328082
20,1781144546823544,345078
21,1781144546840113,361647
22,1781144546856226,377760
23,1781144546872866,394400
24,1781144546891504,413038
25,1781144546906455,427989
26,1781144546922737,444271
27,1781144546940100,461634
28,1781144546956312,477846
29,1781144546973642,495176
30,1781144546990479,512013
31,1781144547006514,528048
32,1781144547023408,544942
33,1781144547041421,562955
34,1781144547057729,579263
35,1781144547074875,596409
36,1781144547092098,613632
37,1781144547107827,629361
38,1781144547126105,647639
39,1781144547139713,661247
40,1781144547156281,677815
41,1781144547173282,694816
42,1781144547189147,710681
43,1781144547206432,727966
44,1781144547222587,744121
45,1781144547239379,760913
46,1781144547257351,778885
47,1781144547272913,794447
48,1781144547289571,811105
49,1781144547306120,827654
50,1781144547323529,845063
51,1781144547339153,860687
52,1781144547355897,877431
53,1781144547372968,894502
54,1781144547389420,910954
55,1781144547406777,928311
56,1781144547422133,943667
57,1781144547440231,961765
58,1781144547456675,978209
59,1781144547474257,995791
60,1781144547489784,1011318
61,1781144547506861,1028395
62,1781144547523118,1044652
63,1781144547539989,1061523
64,1781144547556571,1078105
65,1781144547573658,1095192
66,1781144547590239,1111773
67,1781144547607972,1129506
68,1781144547622707,1144241
69,1781144547640663,1162197
70,1781144547656477,1178011
71,1781144547673090,1194624
72,1781144547689708,1211242
73,1781144547707290,1228824
74,1781144547723570,1245104
75,1781144547739962,1261496
76,1781144547756274,1277808
77,1781144547773145,1294679
78,1781144547789686,1311220
79,1781144547806775,1328309
80,1781144547823443,1344977
81,1781144547839887,1361421
82,1781144547855713,1377247
83,1781144547873170,1394704
84,1781144547889818,1411352
85,1781144547906314,1427848
86,1781144547921967,1443501
87,1781144547939545,1461079
88,1781144547956276,1477810
89,1781144547974252,1495786
90,1781144547989832,1511366
91,1781144548006035,1527569
92,1781144548022997,1544531
93,1781144548038986,1560520
94,1781144548055723,1577257
95,1781144548072189,1593723
96,1781144548090063,1611597
97,1781144548106685,1628219
98,1781144548123344,1644878
99,1781144548141028,1662562
100,1781144548155987,1677521
101,1781144548173253,1694787
102,1781144548188321,1709855
103,1781144548207211,1728745
104,1781144548223103,1744637
105,1781144548239962,1761496
106,1781144548255648,1777182
107,1781144548272775,1794309
108,1781144548289742,1811276
109,1781144548305559,1827093
110,1781144548321247,1842781
111,1781144548339027,1860561
112,1781144548355795,1877329
113,1781144548372535,1894069
114,1781144548389709,1911243
115,1781144548405370,1926904
116,1781144548421922,1943456
