frame_index,timestamp_us,session_time_us
0,1781092735475371,9146
1,1781092735495079,28854
2,1781092735509636,43411
3,1781092735526153,59928
4,1781092735542486,76261
5,1781092735559971,93746
6,1781092735575681,109456
7,1781092735593777,127552
8,1781092735609693,143468
9,1781092735626384,160159
10,1781092735643909,177684
11,1781092735660240,194015
12,1781092735675756,209531
13,1781092735693715,227490
14,1781092735709724,243499
15,1781092735726854,260629
16,1781092735742877,276652
17,1781092735759707,293482
18,1781092735776196,309971
19,1781092735792463,326238
20,1781092735809399,343174
21,1781092735825701,359476
22,1781092735842010,375785
23,1781092735859304,393079
24,1781092735875985,409760
25,1781092735893447,427222
26,1781092735908651,442426
27,1781092735926049,459824
28,1781092735943081,476856
29,1781092735959726,493501
30,1781092735975262,509037
31,1781092735993292,527067
32,1781092736008707,542482
33,1781092736026016,559791
34,1781092736042136,575911
35,1781092736059358,593133
36,1781092736075305,609080
37,1781092736093319,627094
38,1781092736108825,642600
39,1781092736125859,659634
40,1781092736141871,675646
41,1781092736159564,693339
42,1781092736175214,708989
43,1781092736192923,726698
44,1781092736208175,741950
45,1781092736225279,759054
46,1781092736242126,775901
47,1781092736259568,793343
48,1781092736274705,808480
49,1781092736292738,826513
50,1781092736308445,842220
51,1781092736325602,859377
52,1781092736345066,878841
53,1781092736358427,892202
54,1781092736374527,908302
55,1781092736391688,925463
56,1781092736409347,943122
57,1781092736425735,959510
58,1781092736441770,975545
59,1781092736458471,992246
60,1781092736475160,1008935
61,1781092736491714,1025489
62,1781092736508167,1041942
63,1781092736526245,1060020
64,1781092736541251,1075026
65,1781092736558343,1092118
66,1781092736574935,1108710
67,1781092736591437,1125212
68,1781092736608743,1142518
69,1781092736626430,1160205
70,1781092736641005,1174780
71,1781092736659094,1192869
72,1781092736675276,1209051
73,1781092736692282,1226057
74,1781092736708980,1242755
75,1781092736724829,1258604
76,1781092736741419,1275194
77,1781092736758946,1292721
78,1781092736775145,1308920
79,1781092736791656,1325431
80,1781092736807719,1341494
81,1781092736825832,1359607
82,1781092736842424,1376199
83,1781092736858903,1392678
84,1781092736874161,1407936
85,1781092736892268,1426043
86,1781092736910474,1444249
87,1781092736924400,1458175
88,1781092736943707,1477482
89,1781092736958703,1492478
90,1781092736973734,1507509
91,1781092736991701,1525476
92,1781092737008471,1542246
93,1781092737025379,1559154
94,1781092737040926,1574701
95,1781092737057704,1591479
96,1781092737074085,1607860
97,1781092737092051,1625826
98,1781092737107165,1640940
99,1781092737123775,1657550
100,1781092737141701,1675476
101,1781092737157419,1691194
102,1781092737174362,1708137
103,1781092737191278,1725053
104,1781092737208003,1741778
105,1781092737225447,1759222
106,1781092737241694,1775469
107,1781092737258762,1792537
108,1781092737274082,1807857
109,1781092737290569,1824344
110,1781092737306972,1840747
111,1781092737323420,1857195
112,1781092737341236,1875011
113,1781092737358601,1892376
114,1781092737374548,1908323
115,1781092737392028,1925803
116,1781092737406905,1940680
117,1781092737424890,1958665
118,1781092737440189,1973964
119,1781092737458112,1991887
120,1781092737473590,2007365
121,1781092737491756,2025531
122,1781092737507476,2041251
123,1781092737524598,2058373
124,1781092737540999,2074774
125,1781092737557793,2091568
126,1781092737573490,2107265
127,1781092737591512,2125287
128,1781092737608271,2142046
129,1781092737623384,2157159
130,1781092737640547,2174322
131,1781092737657126,2190901
132,1781092737673155,2206930
133,1781092737690122,2223897
134,1781092737706494,2240269
135,1781092737723218,2256993
136,1781092737740341,2274116
137,1781092737757445,2291220
