frame_index,timestamp_us,session_time_us
0,1781144558070095,18086
1,1781144558100656,48647
2,1781144558135753,83744
3,1781144558165685,113676
4,1781144558207568,155559
5,1781144558235241,183232
6,1781144558270161,218152
7,1781144558304547,252538
8,1781144558382075,330066
9,1781144558438794,386785
10,1781144558470587,418578
11,1781144558505936,453927
12,1781144558720772,668763
13,1781144558747540,695531
14,1781144558784864,732855
15,1781144558805501,753492
16,1781144558829042,777033
17,1781144558863861,811852
18,1781144558896427,844418
19,1781144558934893,882884
20,1781144558971203,919194
21,1781144558999064,947055
22,1781144559039244,987235
23,1781144559074801,1022792
24,1781144559115152,1063143
25,1781144559138315,1086306
26,1781144559167398,1115389
27,1781144559194046,1142037
28,1781144559233392,1181383
29,1781144559262279,1210270
30,1781144559303536,1251527
31,1781144559350967,1298958
32,1781144559390072,1338063
33,1781144559434029,1382020
34,1781144559466143,1414134
35,1781144559498318,1446309
36,1781144559536698,1484689
37,1781144559576623,1524614
38,1781144559609683,1557674
39,1781144559641924,1589915
40,1781144559701247,1649238
41,1781144559741275,1689266
42,1781144559773850,1721841
43,1781144559833750,1781741
44,1781144559887416,1835407
45,1781144559919255,1867246
46,1781144559972069,1920060
47,1781144560039157,1987148
48,1781144560147642,2095633
49,1781144560221335,2169326
50,1781144560288792,2236783
51,1781144560343458,2291449
52,1781144560390994,2338985
53,1781144560449546,2397537
54,1781144560505879,2453870
55,1781144560573403,2521394
56,1781144560626639,2574630
57,1781144560640097,2588088
58,1781144560708522,2656513
59,1781144560740645,2688636
60,1781144560768897,2716888
61,1781144560797354,2745345
62,1781144560851278,2799269
63,1781144560884747,2832738
64,1781144560904588,2852579
65,1781144560938565,2886556
66,1781144560974988,2922979
67,1781144561000973,2948964
68,1781144561027092,2975083
69,1781144561065816,3013807
70,1781144561097572,3045563
71,1781144561138998,3086989
72,1781144561175777,3123768
73,1781144561203227,3151218
74,1781144561233521,3181512
75,1781144561265040,3213031
76,1781144561295697,3243688
77,1781144561328571,3276562
78,1781144561361010,3309001
79,1781144561395417,3343408
80,1781144561433089,3381080
81,1781144561464626,3412617
82,1781144561496691,3444682
83,1781144561529491,3477482
84,1781144561562614,3510605
85,1781144561595085,3543076
86,1781144561632449,3580440
87,1781144561668648,3616639
88,1781144561696453,3644444
89,1781144561734696,3682687
90,1781144561767448,3715439
91,1781144561800313,3748304
92,1781144561839506,3787497
93,1781144561864279,3812270
94,1781144561900703,3848694
95,1781144561933321,3881312
96,1781144561970606,3918597
97,1781144561994748,3942739
98,1781144562032257,3980248
99,1781144562070421,4018412
100,1781144562104087,4052078
101,1781144562131149,4079140
102,1781144562166686,4114677
103,1781144562207639,4155630
104,1781144562227415,4175406
105,1781144562278414,4226405
106,1781144562297437,4245428
107,1781144562340535,4288526
108,1781144562367195,4315186
109,1781144562401339,4349330
110,1781144562430072,4378063
111,1781144562464651,4412642
112,1781144562495897,4443888
113,1781144562532440,4480431
114,1781144562562980,4510971
115,1781144562603877,4551868
116,1781144562633327,4581318
117,1781144562660232,4608223
118,1781144562699817,4647808
119,1781144562736168,4684159
120,1781144562764545,4712536
121,1781144562796894,4744885
122,1781144562830325,4778316
123,1781144562866214,4814205
124,1781144562900274,4848265
