timestamp_us,session_time_us,slot,position,button1,button2
1781148795865939,14938,left,0.004294,0,0
1781148795890033,39032,left,0.004079,0,0
1781148795907659,56658,left,0.004508,0,0
1781148795920962,69961,left,0.004294,0,0
1781148795949876,98875,left,0.004508,0,0
1781148795967731,116730,left,0.004508,0,0
1781148795991630,140629,left,0.004079,0,0
1781148796009652,158651,left,0.004294,0,0
1781148796033581,182580,left,0.004508,0,0
1781148796051739,200738,left,0.004079,0,0
1781148796069608,218607,left,0.004079,0,0
1781148796093701,242700,left,0.004079,0,0
1781148796111621,260620,left,0.004294,0,0
1781148796129625,278624,left,0.004079,0,0
1781148796154013,303012,left,0.004079,0,0
1781148796172475,321474,left,0.004294,0,0
1781148796189706,338705,left,0.004508,0,0
1781148796213659,362658,left,0.004079,0,0
1781148796231712,380711,left,0.004079,0,0
1781148796249607,398606,left,0.004294,0,0
1781148796273603,422602,left,0.004294,0,0
1781148796291582,440581,left,0.004079,0,0
1781148796315819,464818,left,0.004294,0,0
1781148796333607,482606,left,0.004294,0,0
1781148796351704,500703,left,0.004079,0,0
1781148796375653,524652,left,0.004294,0,0
1781148796393673,542672,left,0.004079,0,0
1781148796411618,560617,left,0.004508,0,0
1781148796435781,584780,left,0.004294,0,0
1781148796453651,602650,left,0.004508,0,0
1781148796471815,620814,left,0.004294,0,0
1781148796495604,644603,left,0.004294,0,0
1781148796513766,662765,left,0.004079,0,0
1781148796537628,686627,left,0.004294,0,0
1781148796555632,704631,left,0.004079,0,0
1781148796573637,722636,left,0.004079,0,0
1781148796597609,746608,left,0.004294,0,0
1781148796615935,764934,left,0.004508,0,0
1781148796633668,782667,left,0.004294,0,0
1781148796657722,806721,left,0.004079,0,0
1781148796675664,824663,left,0.004294,0,0
1781148796699556,848555,left,0.004079,0,0
1781148796717606,866605,left,0.004294,0,0
1781148796735703,884702,left,0.004294,0,0
1781148796759609,908608,left,0.004079,0,0
1781148796777638,926637,left,0.004079,0,0
1781148796795539,944538,left,0.004079,0,0
1781148796819643,968642,left,0.004294,0,0
1781148796837637,986636,left,0.003864,0,0
1781148796861621,1010620,left,0.004508,0,0
1781148796879657,1028656,left,0.004508,0,0
1781148796897628,1046627,left,0.004079,0,0
1781148796921833,1070832,left,0.004079,0,0
1781148796939733,1088732,left,0.004294,0,0
1781148796957873,1106872,left,0.004294,0,0
1781148796981848,1130847,left,0.004079,0,0
1781148796999632,1148631,left,0.004294,0,0
1781148797023913,1172912,left,0.004079,0,0
1781148797042560,1191559,left,0.004294,0,0
1781148797060311,1209310,left,0.004508,0,0
1781148797083858,1232857,left,0.004079,0,0
1781148797101648,1250647,left,0.004294,0,0
1781148797126349,1275348,left,0.004508,0,0
1781148797143631,1292630,left,0.004079,0,0
1781148797161575,1310574,left,0.003864,0,0
1781148797185665,1334664,left,0.004294,0,0
1781148797203564,1352563,left,0.004079,0,0
1781148797227569,1376568,left,0.004294,0,0
1781148797245684,1394683,left,0.004079,0,0
1781148797263686,1412685,left,0.004294,0,0
1781148797288539,1437538,left,0.004294,0,0
1781148797305648,1454647,left,0.004294,0,0
1781148797323573,1472572,left,0.004079,0,0
1781148797347616,1496615,left,0.004294,0,0
1781148797365663,1514662,left,0.004294,0,0
1781148797384249,1533248,left,0.004294,0,0
1781148797407611,1556610,left,0.004294,0,0
1781148797425646,1574645,left,0.004294,0,0
1781148797449590,1598589,left,0.004294,0,0
1781148797467653,1616652,left,0.004079,0,0
1781148797485607,1634606,left,0.004508,0,0
1781148797509647,1658646,left,0.004294,0,0
1781148797527581,1676580,left,0.004079,0,0
1781148797545850,1694849,left,0.004294,0,0
1781148797569605,1718604,left,0.004294,0,0
1781148797587838,1736837,left,0.004294,0,0
1781148797605902,1754901,left,0.004079,0,0
1781148797629554,1778553,left,0.004294,0,0
1781148797647671,1796670,left,0.004294,0,0
1781148797671646,1820645,left,0.004079,0,0
1781148797689952,1838951,left,0.004294,0,0
1781148797707852,1856851,left,0.003864,0,0
1781148797731591,1880590,left,0.004294,0,0
1781148797750057,1899056,left,0.004294,0,0
1781148797767604,1916603,left,0.004079,0,0
1781148797791540,1940539,left,0.004294,0,0
1781148797810171,1959170,left,0.004508,0,0
1781148797827609,1976608,left,0.004508,0,0
1781148797851569,2000568,left,0.004508,0,0
1781148797869841,2018840,left,0.004294,0,0
1781148797893609,2042608,left,0.004079,0,0
1781148797911619,2060618,left,0.004294,0,0
1781148797929611,2078610,left,0.004294,0,0
1781148797953685,2102684,left,0.004294,0,0
1781148797971703,2120702,left,0.004294,0,0
1781148797989571,2138570,left,0.004079,0,0
1781148798013969,2162968,left,0.004079,0,0
1781148798031596,2180595,left,0.004079,0,0
1781148798049650,2198649,left,0.004294,0,0
1781148798074769,2223768,left,0.004294,0,0
1781148798091621,2240620,left,0.004079,0,0
1781148798109523,2258522,left,0.004508,0,0
1781148798133661,2282660,left,0.004294,0,0
1781148798151677,2300676,left,0.004079,0,0
1781148798175710,2324709,left,0.004079,0,0
1781148798193582,2342581,left,0.004294,0,0
1781148798217673,2366672,left,0.004294,0,0
1781148798235509,2384508,left,0.004079,0,0
1781148798253678,2402677,left,0.004079,0,0
1781148798277573,2426572,left,0.004508,0,0
1781148798295756,2444755,left,0.004508,0,0
1781148798313715,2462714,left,0.004294,0,0
1781148798337570,2486569,left,0.004079,0,0
1781148798355539,2504538,left,0.004508,0,0
1781148798373784,2522783,left,0.004079,0,0
1781148798397544,2546543,left,0.004079,0,0
1781148798415757,2564756,left,0.004508,0,0
1781148798439487,2588486,left,0.004079,0,0
1781148798457611,2606610,left,0.004294,0,0
1781148798476958,2625957,left,0.004508,0,0
1781148798499541,2648540,left,0.004079,0,0
1781148798517726,2666725,left,0.004294,0,0
1781148798535596,2684595,left,0.004294,0,0
1781148798559750,2708749,left,0.004294,0,0
1781148798577753,2726752,left,0.004294,0,0
1781148798595488,2744487,left,0.004079,0,0
1781148798619588,2768587,left,0.004508,0,0
1781148798637560,2786559,left,0.004294,0,0
1781148798655589,2804588,left,0.004294,0,0
1781148798679709,2828708,left,0.004508,0,0
1781148798697600,2846599,left,0.004079,0,0
1781148798721573,2870572,left,0.004294,0,0
1781148798739594,2888593,left,0.004294,0,0
1781148798757516,2906515,left,0.004079,0,0
1781148798781517,2930516,left,0.004079,0,0
1781148798799569,2948568,left,0.004294,0,0
1781148798817520,2966519,left,0.004294,0,0
1781148798841558,2990557,left,0.004508,0,0
1781148798859638,3008637,left,0.004079,0,0
1781148798877531,3026530,left,0.004079,0,0
1781148798901490,3050489,left,0.004079,0,0
1781148798919912,3068911,left,0.004294,0,0
1781148798943512,3092511,left,0.004294,0,0
1781148798961574,3110573,left,0.004079,0,0
1781148798979615,3128614,left,0.004079,0,0
1781148799003465,3152464,left,0.004294,0,0
1781148799021583,3170582,left,0.004079,0,0
1781148799039521,3188520,left,0.004294,0,0
1781148799063565,3212564,left,0.004294,0,0
1781148799081531,3230530,left,0.004294,0,0
1781148799099504,3248503,left,0.004294,0,0
1781148799123696,3272695,left,0.004079,0,0
1781148799142244,3291243,left,0.004294,0,0
1781148799159942,3308941,left,0.004079,0,0
1781148799183714,3332713,left,0.004294,0,0
1781148799201522,3350521,left,0.004079,0,0
1781148799225718,3374717,left,0.004079,0,0
1781148799243635,3392634,left,0.004294,0,0
1781148799261868,3410867,left,0.004294,0,0
1781148799286467,3435466,left,0.004508,0,0
1781148799303568,3452567,left,0.004294,0,0
1781148799321663,3470662,left,0.004294,0,0
1781148799345679,3494678,left,0.004294,0,0
1781148799364165,3513164,left,0.004294,0,0
1781148799381534,3530533,left,0.004079,0,0
1781148799405488,3554487,left,0.004294,0,0
1781148799423618,3572617,left,0.004508,0,0
1781148799441497,3590496,left,0.004079,0,0
1781148799465547,3614546,left,0.004079,0,0
1781148799483558,3632557,left,0.004079,0,0
1781148799507653,3656652,left,0.004079,0,0
1781148799525528,3674527,left,0.004294,0,0
1781148799543519,3692518,left,0.004079,0,0
1781148799567559,3716558,left,0.004079,0,0
1781148799585603,3734602,left,0.004079,0,0
1781148799609599,3758598,left,0.004294,0,0
1781148799627489,3776488,left,0.004079,0,0
