frame_index,timestamp_us,session_time_us
0,1781148777717567,19084
1,1781148777747019,48536
2,1781148777778943,80460
3,1781148777814982,116499
4,1781148777846892,148409
5,1781148777879303,180820
6,1781148777916935,218452
7,1781148777950071,251588
8,1781148778040194,341711
9,1781148778127685,429202
10,1781148778150863,452380
11,1781148778181356,482873
12,1781148778345155,646672
13,1781148778364325,665842
14,1781148778481770,783287
15,1781148778538508,840025
16,1781148778553279,854796
17,1781148778582883,884400
18,1781148778617031,918548
19,1781148778647720,949237
20,1781148778687202,988719
21,1781148778717894,1019411
22,1781148778752118,1053635
23,1781148778783956,1085473
24,1781148778819019,1120536
25,1781148778849372,1150889
26,1781148778884782,1186299
27,1781148778918561,1220078
28,1781148778951026,1252543
29,1781148778984183,1285700
30,1781148779017670,1319187
31,1781148779049207,1350724
32,1781148779085928,1387445
33,1781148779121049,1422566
34,1781148779154358,1455875
35,1781148779178776,1480293
36,1781148779216935,1518452
37,1781148779247094,1548611
38,1781148779283965,1585482
39,1781148779319917,1621434
40,1781148779349704,1651221
41,1781148779383294,1684811
42,1781148779416924,1718441
43,1781148779452911,1754428
44,1781148779484050,1785567
45,1781148779523713,1825230
46,1781148779553657,1855174
47,1781148779617560,1919077
48,1781148779654319,1955836
49,1781148779705762,2007279
50,1781148779756694,2058211
51,1781148779800075,2101592
52,1781148779841738,2143255
53,1781148779886236,2187753
54,1781148779925739,2227256
55,1781148779974893,2276410
56,1781148780014917,2316434
57,1781148780061339,2362856
58,1781148780093892,2395409
59,1781148780137350,2438867
60,1781148780169506,2471023
61,1781148780202623,2504140
62,1781148780218420,2519937
63,1781148780253645,2555162
64,1781148780288012,2589529
65,1781148780315416,2616933
66,1781148780357922,2659439
67,1781148780386194,2687711
68,1781148780419725,2721242
69,1781148780454434,2755951
70,1781148780481819,2783336
71,1781148780516681,2818198
72,1781148780550037,2851554
73,1781148780584766,2886283
74,1781148780613553,2915070
75,1781148780655415,2956932
76,1781148780684697,2986214
77,1781148780720487,3022004
78,1781148780751325,3052842
79,1781148780788918,3090435
80,1781148780826625,3128142
81,1781148780862965,3164482
82,1781148780896194,3197711
83,1781148780922663,3224180
84,1781148780947279,3248796
85,1781148780981286,3282803
86,1781148781016336,3317853
87,1781148781046414,3347931
88,1781148781085683,3387200
89,1781148781111703,3413220
90,1781148781151338,3452855
91,1781148781182282,3483799
92,1781148781215695,3517212
93,1781148781251996,3553513
94,1781148781287724,3589241
95,1781148781318044,3619561
96,1781148781349141,3650658
97,1781148781384103,3685620
98,1781148781420972,3722489
99,1781148781457654,3759171
100,1781148781486257,3787774
101,1781148781511260,3812777
102,1781148781554434,3855951
103,1781148781586168,3887685
104,1781148781619006,3920523
105,1781148781645386,3946903
106,1781148781686992,3988509
107,1781148781719667,4021184
108,1781148781752532,4054049
109,1781148781782040,4083557
110,1781148781821387,4122904
111,1781148781857173,4158690
112,1781148781889736,4191253
113,1781148781931044,4232561
114,1781148781955803,4257320
115,1781148781984330,4285847
116,1781148782021657,4323174
117,1781148782054958,4356475
118,1781148782086861,4388378
119,1781148782120439,4421956
120,1781148782149761,4451278
121,1781148782185353,4486870
122,1781148782215251,4516768
123,1781148782247722,4549239
124,1781148782278956,4580473
125,1781148782320725,4622242
126,1781148782351596,4653113
127,1781148782378942,4680459
128,1781148782413276,4714793
129,1781148782457634,4759151
130,1781148782478838,4780355
131,1781148782519674,4821191
132,1781148782546043,4847560
133,1781148782586723,4888240
134,1781148782618790,4920307
135,1781148782655882,4957399
136,1781148782685217,4986734
137,1781148782744476,5045993
138,1781148782763054,5064571
139,1781148782800235,5101752
140,1781148782821576,5123093
141,1781148782855734,5157251
142,1781148782886719,5188236
143,1781148782917943,5219460
144,1781148782954296,5255813
145,1781148782981751,5283268
146,1781148783021043,5322560
147,1781148783051802,5353319
148,1781148783087088,5388605
149,1781148783115640,5417157
150,1781148783150602,5452119
151,1781148783183960,5485477
152,1781148783217686,5519203
153,1781148783254784,5556301
154,1781148783280264,5581781
155,1781148783322298,5623815
156,1781148783348081,5649598
157,1781148783379508,5681025
158,1781148783419803,5721320
159,1781148783453600,5755117
160,1781148783485598,5787115
161,1781148783515114,5816631
162,1781148783558086,5859603
163,1781148783586844,5888361
164,1781148783617871,5919388
165,1781148783651506,5953023
166,1781148783686248,5987765
167,1781148783719368,6020885
168,1781148783748977,6050494
169,1781148783785716,6087233
170,1781148783814445,6115962
171,1781148783854289,6155806
172,1781148783889522,6191039
173,1781148783920452,6221969
174,1781148783953404,6254921
175,1781148783984880,6286397
176,1781148784019394,6320911
177,1781148784053017,6354534
178,1781148784084134,6385651
179,1781148784113945,6415462
180,1781148784158046,6459563
181,1781148784190021,6491538
182,1781148784214219,6515736
183,1781148784248742,6550259
184,1781148784289488,6591005
185,1781148784318173,6619690
186,1781148784354855,6656372
187,1781148784381305,6682822
188,1781148784418951,6720468
189,1781148784454672,6756189
190,1781148784496417,6797934
191,1781148784524793,6826310
192,1781148784551167,6852684
193,1781148784591167,6892684
194,1781148784621569,6923086
195,1781148784666387,6967904
196,1781148784690288,6991805
197,1781148784725315,7026832
198,1781148784764907,7066424
