frame_index,timestamp_us,session_time_us
0,1781144546489822,11356
1,1781144546507247,28781
2,1781144546523155,44689
3,1781144546540067,61601
4,1781144546556132,77666
5,1781144546573248,94782
6,1781144546590383,111917
7,1781144546606791,128325
8,1781144546623304,144838
9,1781144546641479,163013
10,1781144546657276,178810
11,1781144546673992,195526
12,1781144546690068,211602
13,1781144546707007,228541
14,1781144546722229,243763
15,1781144546739985,261519
16,1781144546755941,277475
17,1781144546772374,293908
18,1781144546788969,310503
19,1781144546805892,327426
20,1781144546822869,344403
21,1781144546839455,360989
22,1781144546855567,377101
23,1781144546872206,393740
24,1781144546890835,412369
25,1781144546905664,427198
26,1781144546922115,443649
27,1781144546939418,460952
28,1781144546955658,477192
29,1781144546972957,494491
30,1781144546989811,511345
31,1781144547005872,527406
32,1781144547022730,544264
33,1781144547040740,562274
34,1781144547056973,578507
35,1781144547074068,595602
36,1781144547091284,612818
37,1781144547107086,628620
38,1781144547125399,646933
39,1781144547139052,660586
40,1781144547155590,677124
41,1781144547172563,694097
42,1781144547188440,709974
43,1781144547205667,727201
44,1781144547221939,743473
45,1781144547238698,760232
46,1781144547256685,778219
47,1781144547272158,793692
48,1781144547288878,810412
49,1781144547305406,826940
50,1781144547322812,844346
51,1781144547338514,860048
52,1781144547355178,876712
53,1781144547372245,893779
54,1781144547388750,910284
55,1781144547406112,927646
56,1781144547421446,942980
57,1781144547439418,960952
58,1781144547455967,977501
59,1781144547473509,995043
60,1781144547489022,1010556
61,1781144547506169,1027703
62,1781144547522157,1043691
63,1781144547539187,1060721
64,1781144547555822,1077356
65,1781144547572967,1094501
66,1781144547589165,1110699
67,1781144547607208,1128742
68,1781144547621900,1143434
69,1781144547639952,1161486
70,1781144547655709,1177243
71,1781144547672328,1193862
72,1781144547688780,1210314
73,1781144547706518,1228052
74,1781144547722913,1244447
75,1781144547739159,1260693
76,1781144547755444,1276978
77,1781144547772459,1293993
78,1781144547788939,1310473
79,1781144547806076,1327610
80,1781144547822576,1344110
81,1781144547839228,1360762
82,1781144547854965,1376499
83,1781144547872439,1393973
84,1781144547888668,1410202
85,1781144547905636,1427170
86,1781144547921251,1442785
87,1781144547938848,1460382
88,1781144547955468,1477002
89,1781144547973259,1494793
90,1781144547989068,1510602
91,1781144548005246,1526780
92,1781144548022247,1543781
93,1781144548038175,1559709
94,1781144548055022,1576556
95,1781144548071418,1592952
96,1781144548089285,1610819
97,1781144548106018,1627552
98,1781144548122540,1644074
99,1781144548140335,1661869
100,1781144548155228,1676762
101,1781144548172495,1694029
102,1781144548187597,1709131
103,1781144548206473,1728007
104,1781144548222363,1743897
105,1781144548238756,1760290
106,1781144548254691,1776225
107,1781144548272094,1793628
108,1781144548288990,1810524
109,1781144548304797,1826331
110,1781144548320592,1842126
111,1781144548338110,1859644
112,1781144548354931,1876465
113,1781144548371784,1893318
114,1781144548388973,1910507
115,1781144548404377,1925911
116,1781144548421265,1942799
117,1781144548437229,1958763
118,1781144548454179,1975713
119,1781144548471396,1992930
120,1781144548487341,2008875
121,1781144548504147,2025681
122,1781144548520629,2042163
123,1781144548539501,2061035
124,1781144548554750,2076284
125,1781144548572103,2093637
126,1781144548587486,2109020
127,1781144548604782,2126316
128,1781144548622240,2143774
129,1781144548637888,2159422
130,1781144548666187,2187721
131,1781144548676359,2197893
132,1781144548688113,2209647
133,1781144548704136,2225670
134,1781144548721371,2242905
135,1781144548738457,2259991
136,1781144548755225,2276759
137,1781144548770761,2292295
138,1781144548787274,2308808
139,1781144548804316,2325850
140,1781144548820440,2341974
141,1781144548837707,2359241
142,1781144548853571,2375105
143,1781144548870656,2392190
144,1781144548886796,2408330
145,1781144548904000,2425534
146,1781144548920293,2441827
147,1781144548937004,2458538
148,1781144548953910,2475444
149,1781144548971320,2492854
150,1781144548987161,2508695
151,1781144549005180,2526714
152,1781144549020894,2542428
153,1781144549037022,2558556
154,1781144549053515,2575049
155,1781144549071387,2592921
156,1781144549086582,2608116
157,1781144549104166,2625700
158,1781144549120300,2641834
159,1781144549137727,2659261
160,1781144549154037,2675571
161,1781144549172132,2693666
162,1781144549188250,2709784
163,1781144549205103,2726637
164,1781144549220561,2742095
165,1781144549237572,2759106
166,1781144549254435,2775969
167,1781144549270971,2792505
168,1781144549287240,2808774
169,1781144549305157,2826691
170,1781144549321348,2842882
171,1781144549338069,2859603
172,1781144549353271,2874805
173,1781144549370343,2891877
174,1781144549387636,2909170
175,1781144549403403,2924937
176,1781144549420744,2942278
177,1781144549437024,2958558
178,1781144549454611,2976145
179,1781144549470232,2991766
180,1781144549487102,3008636
181,1781144549504067,3025601
182,1781144549520620,3042154
183,1781144549536843,3058377
184,1781144549553360,3074894
185,1781144549570180,3091714
186,1781144549586940,3108474
187,1781144549603350,3124884
188,1781144549620294,3141828
189,1781144549636759,3158293
190,1781144549653472,3175006
191,1781144549670615,3192149
192,1781144549686266,3207800
193,1781144549704060,3225594
194,1781144549719636,3241170
195,1781144549737599,3259133
196,1781144549753608,3275142
197,1781144549770621,3292155
198,1781144549786314,3307848
199,1781144549803430,3324964
200,1781144549819668,3341202
201,1781144549836091,3357625
202,1781144549852710,3374244
203,1781144549870172,3391706
204,1781144549885847,3407381
205,1781144549903014,3424548
206,1781144549919459,3440993
207,1781144549936313,3457847
208,1781144549953277,3474811
209,1781144549970228,3491762
210,1781144549986192,3507726
211,1781144550003359,3524893
212,1781144550019823,3541357
213,1781144550036617,3558151
214,1781144550052675,3574209
215,1781144550070091,3591625
216,1781144550086391,3607925
217,1781144550103981,3625515
218,1781144550119903,3641437
219,1781144550136138,3657672
220,1781144550152637,3674171
221,1781144550170707,3692241
222,1781144550186212,3707746
223,1781144550202859,3724393
224,1781144550219418,3740952
225,1781144550237704,3759238
226,1781144550252683,3774217
227,1781144550269514,3791048
228,1781144550285792,3807326
229,1781144550303434,3824968
230,1781144550320141,3841675
231,1781144550335867,3857401
232,1781144550352543,3874077
233,1781144550369284,3890818
234,1781144550385643,3907177
235,1781144550402451,3923985
236,1781144550418988,3940522
237,1781144550435857,3957391
238,1781144550452390,3973924
239,1781144550469230,3990764
240,1781144550485704,4007238
241,1781144550502411,4023945
242,1781144550518893,4040427
243,1781144550535334,4056868
244,1781144550552360,4073894
245,1781144550568872,4090406
246,1781144550585333,4106867
247,1781144550602058,4123592
248,1781144550618837,4140371
249,1781144550635353,4156887
250,1781144550652484,4174018
251,1781144550668678,4190212
252,1781144550685422,4206956
253,1781144550702296,4223830
254,1781144550719037,4240571
255,1781144550735212,4256746
256,1781144550752199,4273733
257,1781144550769239,4290773
258,1781144550786735,4308269
259,1781144550802068,4323602
260,1781144550818715,4340249
261,1781144550836321,4357855
262,1781144550852647,4374181
263,1781144550869191,4390725
264,1781144550891990,4413524
265,1781144550902147,4423681
266,1781144550918407,4439941
267,1781144550935566,4457100
268,1781144550952287,4473821
269,1781144550969045,4490579
270,1781144550985106,4506640
271,1781144551003374,4524908
272,1781144551019900,4541434
273,1781144551035346,4556880
274,1781144551051889,4573423
275,1781144551069027,4590561
276,1781144551086800,4608334
277,1781144551101927,4623461
278,1781144551118955,4640489
279,1781144551134899,4656433
280,1781144551152947,4674481
281,1781144551169140,4690674
282,1781144551185175,4706709
283,1781144551202262,4723796
284,1781144551218863,4740397
285,1781144551235157,4756691
286,1781144551251949,4773483
287,1781144551269107,4790641
288,1781144551285046,4806580
289,1781144551303620,4825154
290,1781144551318976,4840510
291,1781144551335636,4857170
292,1781144551352155,4873689
293,1781144551369567,4891101
294,1781144551385595,4907129
295,1781144551402166,4923700
296,1781144551419247,4940781
297,1781144551435545,4957079
298,1781144551452550,4974084
299,1781144551469231,4990765
300,1781144551485317,5006851
301,1781144551502762,5024296
302,1781144551520044,5041578
303,1781144551535407,5056941
304,1781144551551643,5073177
305,1781144551568352,5089886
306,1781144551585283,5106817
307,1781144551602211,5123745
