frame_index,timestamp_us,session_time_us
0,1781148795884289,33288
1,1781148795917067,66066
2,1781148795952390,101389
3,1781148795985142,134141
4,1781148796016671,165670
5,1781148796048099,197098
6,1781148796079644,228643
7,1781148796116930,265929
8,1781148796148944,297943
9,1781148796180561,329560
10,1781148796213101,362100
11,1781148796251347,400346
12,1781148796282575,431574
13,1781148796314586,463585
14,1781148796346919,495918
15,1781148796380966,529965
16,1781148796412699,561698
17,1781148796446033,595032
18,1781148796482378,631377
19,1781148796513522,662521
20,1781148796552413,701412
21,1781148796579585,728584
22,1781148796616590,765589
23,1781148796648519,797518
24,1781148796681031,830030
25,1781148796712692,861691
26,1781148796752346,901345
27,1781148796780945,929944
28,1781148796815608,964607
29,1781148796850200,999199
30,1781148796886075,1035074
31,1781148796920537,1069536
32,1781148796953655,1102654
33,1781148796985684,1134683
34,1781148797020799,1169798
35,1781148797057210,1206209
36,1781148797083870,1232869
37,1781148797119316,1268315
38,1781148797145681,1294680
39,1781148797185408,1334407
40,1781148797217102,1366101
41,1781148797248998,1397997
42,1781148797280924,1429923
43,1781148797313098,1462097
44,1781148797352088,1501087
45,1781148797384440,1533439
46,1781148797415594,1564593
47,1781148797446313,1595312
48,1781148797479222,1628221
49,1781148797520025,1669024
50,1781148797547281,1696280
51,1781148797586540,1735539
52,1781148797621790,1770789
53,1781148797652762,1801761
54,1781148797688602,1837601
55,1781148797718321,1867320
56,1781148797754612,1903611
57,1781148797782452,1931451
58,1781148797817766,1966765
59,1781148797850070,1999069
60,1781148797881639,2030638
61,1781148797913281,2062280
62,1781148797950163,2099162
63,1781148797982317,2131316
64,1781148798014505,2163504
65,1781148798046126,2195125
66,1781148798082427,2231426
67,1781148798114088,2263087
68,1781148798157506,2306505
69,1781148798180928,2329927
70,1781148798219585,2368584
71,1781148798253706,2402705
72,1781148798280296,2429295
73,1781148798318186,2467185
74,1781148798349533,2498532
75,1781148798380524,2529523
76,1781148798417360,2566359
77,1781148798448391,2597390
78,1781148798481133,2630132
79,1781148798518130,2667129
80,1781148798551517,2700516
81,1781148798585145,2734144
82,1781148798617567,2766566
83,1781148798650186,2799185
84,1781148798684072,2833071
85,1781148798715942,2864941
86,1781148798746962,2895961
87,1781148798782940,2931939
88,1781148798814251,2963250
89,1781148798854289,3003288
90,1781148798885529,3034528
91,1781148798916727,3065726
92,1781148798948532,3097531
93,1781148798984017,3133016
94,1781148799019579,3168578
95,1781148799046838,3195837
96,1781148799083496,3232495
97,1781148799114556,3263555
98,1781148799151471,3300470
99,1781148799183942,3332941
100,1781148799216740,3365739
101,1781148799250148,3399147
102,1781148799283295,3432294
103,1781148799318367,3467366
104,1781148799350116,3499115
105,1781148799384115,3533114
106,1781148799415565,3564564
107,1781148799448616,3597615
108,1781148799480278,3629277
109,1781148799517291,3666290
110,1781148799549856,3698855
111,1781148799581304,3730303
112,1781148799618783,3767782
113,1781148799650812,3799811
114,1781148799684652,3833651
115,1781148799722241,3871240
116,1781148799749440,3898439
117,1781148799780940,3929939
118,1781148799817202,3966201
119,1781148799849611,3998610
120,1781148799881227,4030226
121,1781148799911758,4060757
122,1781148799947687,4096686
123,1781148799984859,4133858
124,1781148800018487,4167486
125,1781148800050656,4199655
126,1781148800082299,4231298
127,1781148800116484,4265483
128,1781148800150446,4299445
129,1781148800183379,4332378
130,1781148800215480,4364479
131,1781148800250197,4399196
132,1781148800288406,4437405
133,1781148800316057,4465056
134,1781148800349538,4498537
135,1781148800382695,4531694
136,1781148800414431,4563430
137,1781148800455138,4604137
138,1781148800482651,4631650
139,1781148800514195,4663194
140,1781148800550346,4699345
141,1781148800581758,4730757
142,1781148800618534,4767533
143,1781148800650883,4799882
144,1781148800683465,4832464
145,1781148800714846,4863845
146,1781148800746227,4895226
147,1781148800782928,4931927
148,1781148800816080,4965079
149,1781148800850250,4999249
150,1781148800884580,5033579
151,1781148800916213,5065212
152,1781148800949056,5098055
153,1781148800990908,5139907
154,1781148801020408,5169407
155,1781148801046797,5195796
156,1781148801082844,5231843
157,1781148801114084,5263083
158,1781148801156140,5305139
159,1781148801185708,5334707
160,1781148801217079,5366078
161,1781148801254115,5403114
162,1781148801287677,5436676
163,1781148801317383,5466382
164,1781148801352721,5501720
165,1781148801379757,5528756
166,1781148801416477,5565476
167,1781148801448636,5597635
168,1781148801480698,5629697
169,1781148801517059,5666058
170,1781148801548915,5697914
171,1781148801581012,5730011
172,1781148801616602,5765601
173,1781148801652494,5801493
174,1781148801685051,5834050
175,1781148801719294,5868293
176,1781148801753834,5902833
177,1781148801791503,5940502
178,1781148801828592,5977591
179,1781148801858788,6007787
180,1781148801888288,6037287
181,1781148801916213,6065212
182,1781148801956638,6105637
183,1781148801985026,6134025
184,1781148802018210,6167209
185,1781148802050624,6199623
186,1781148802083779,6232778
187,1781148802116414,6265413
188,1781148802153087,6302086
189,1781148802184180,6333179
190,1781148802216422,6365421
191,1781148802249002,6398001
192,1781148802284246,6433245
193,1781148802322397,6471396
194,1781148802348574,6497573
195,1781148802383760,6532759
196,1781148802415175,6564174
197,1781148802450677,6599676
198,1781148802482521,6631520
199,1781148802517315,6666314
200,1781148802548936,6697935
201,1781148802583388,6732387
202,1781148802615217,6764216
203,1781148802647261,6796260
204,1781148802683942,6832941
205,1781148802716292,6865291
206,1781148802749176,6898175
207,1781148802787166,6936165
208,1781148802817999,6966998
209,1781148802859080,7008079
210,1781148802883178,7032177
211,1781148802918319,7067318
212,1781148802953586,7102585
213,1781148802981906,7130905
214,1781148803016832,7165831
215,1781148803052228,7201227
216,1781148803086417,7235416
217,1781148803115881,7264880
218,1781148803150460,7299459
219,1781148803183239,7332238
220,1781148803215146,7364145
221,1781148803250960,7399959
222,1781148803284236,7433235
223,1781148803317767,7466766
224,1781148803354099,7503098
225,1781148803380989,7529988
226,1781148803418098,7567097
227,1781148803449511,7598510
228,1781148803482022,7631021
229,1781148803518002,7667001
230,1781148803552160,7701159
231,1781148803583904,7732903
232,1781148803616333,7765332
233,1781148803653464,7802463
234,1781148803684241,7833240
235,1781148803720388,7869387
236,1781148803748869,7897868
237,1781148803784883,7933882
238,1781148803820006,7969005
239,1781148803852246,8001245
240,1781148803885123,8034122
241,1781148803920271,8069270
242,1781148803955136,8104135
243,1781148803988542,8137541
244,1781148804020323,8169322
245,1781148804053753,8202752
246,1781148804082155,8231154
247,1781148804117240,8266239
248,1781148804151778,8300777
249,1781148804188021,8337020
250,1781148804220397,8369396
251,1781148804257323,8406322
252,1781148804285886,8434885
253,1781148804322598,8471597
254,1781148804355604,8504603
255,1781148804389952,8538951
256,1781148804418493,8567492
257,1781148804448190,8597189
258,1781148804484032,8633031
259,1781148804520907,8669906
260,1781148804553143,8702142
261,1781148804582702,8731701
262,1781148804616937,8765936
263,1781148804652637,8801636
264,1781148804686850,8835849
265,1781148804718334,8867333
266,1781148804754585,8903584
267,1781148804785741,8934740
268,1781148804820558,8969557
269,1781148804852647,9001646
270,1781148804882550,9031549
271,1781148804920613,9069612
272,1781148804952722,9101721
273,1781148804981345,9130344
274,1781148805016567,9165566
275,1781148805048623,9197622
276,1781148805087057,9236056
277,1781148805119361,9268360
278,1781148805154519,9303518
279,1781148805183636,9332635
280,1781148805218042,9367041
281,1781148805255127,9404126
282,1781148805287169,9436168
283,1781148805316878,9465877
284,1781148805353592,9502591
285,1781148805387305,9536304
286,1781148805416315,9565314
287,1781148805453525,9602524
288,1781148805483158,9632157
289,1781148805519021,9668020
290,1781148805549017,9698016
291,1781148805583448,9732447
292,1781148805617596,9766595
293,1781148805653245,9802244
294,1781148805682961,9831960
295,1781148805716319,9865318
296,1781148805752989,9901988
297,1781148805789822,9938821
298,1781148805821314,9970313
299,1781148805854517,10003516
300,1781148805884652,10033651
301,1781148805921068,10070067
302,1781148805950635,10099634
303,1781148805987287,10136286
304,1781148806016580,10165579
305,1781148806051194,10200193
306,1781148806085614,10234613
307,1781148806117760,10266759
308,1781148806153193,10302192
309,1781148806181584,10330583
310,1781148806214554,10363553
311,1781148806248341,10397340
312,1781148806284771,10433770
313,1781148806315571,10464570
314,1781148806351768,10500767
315,1781148806384693,10533692
316,1781148806421373,10570372
317,1781148806450087,10599086
318,1781148806488433,10637432
319,1781148806519616,10668615
320,1781148806548797,10697796
321,1781148806585235,10734234
322,1781148806619654,10768653
323,1781148806648567,10797566
324,1781148806681546,10830545
325,1781148806715866,10864865
326,1781148806748108,10897107
327,1781148806785730,10934729
328,1781148806818566,10967565
329,1781148806864325,11013324
330,1781148806883315,11032314
331,1781148806918250,11067249
332,1781148806952676,11101675
333,1781148806987849,11136848
334,1781148807018978,11167977
335,1781148807050886,11199885
336,1781148807084295,11233294
337,1781148807118767,11267766
338,1781148807151601,11300600
339,1781148807184468,11333467
340,1781148807216517,11365516
341,1781148807251085,11400084
342,1781148807284894,11433893
343,1781148807316955,11465954
344,1781148807349210,11498209
345,1781148807384765,11533764
346,1781148807418660,11567659
347,1781148807452703,11601702
348,1781148807482694,11631693
349,1781148807517137,11666136
350,1781148807552403,11701402
351,1781148807585037,11734036
352,1781148807615185,11764184
353,1781148807655503,11804502
354,1781148807686156,11835155
355,1781148807719386,11868385
356,1781148807754256,11903255
357,1781148807786298,11935297
358,1781148807815384,11964383
359,1781148807851075,12000074
360,1781148807884418,12033417
361,1781148807917067,12066066
362,1781148807951314,12100313
363,1781148807985378,12134377
364,1781148808018746,12167745
365,1781148808048207,12197206
366,1781148808080918,12229917
367,1781148808119380,12268379
368,1781148808149957,12298956
369,1781148808182871,12331870
370,1781148808218412,12367411
371,1781148808249970,12398969
372,1781148808283420,12432419
373,1781148808318440,12467439
374,1781148808350356,12499355
375,1781148808385453,12534452
376,1781148808415003,12564002
377,1781148808448731,12597730
378,1781148808482015,12631014
379,1781148808516224,12665223
380,1781148808550194,12699193
381,1781148808586102,12735101
382,1781148808619588,12768587
383,1781148808650493,12799492
384,1781148808682235,12831234
385,1781148808718115,12867114
386,1781148808751526,12900525
387,1781148808784875,12933874
388,1781148808819082,12968081
389,1781148808850346,12999345
390,1781148808883197,13032196
391,1781148808915564,13064563
392,1781148808949415,13098414
393,1781148808983870,13132869
394,1781148809016272,13165271
395,1781148809050273,13199272
396,1781148809082669,13231668
397,1781148809115937,13264936
398,1781148809148184,13297183
399,1781148809183737,13332736
400,1781148809221455,13370454
401,1781148809250894,13399893
402,1781148809283734,13432733
403,1781148809319878,13468877
404,1781148809349611,13498610
405,1781148809383589,13532588
406,1781148809420809,13569808
407,1781148809450887,13599886
408,1781148809486023,13635022
409,1781148809515785,13664784
410,1781148809548804,13697803
411,1781148809585383,13734382
412,1781148809617255,13766254
413,1781148809651417,13800416
414,1781148809686252,13835251
415,1781148809718245,13867244
416,1781148809757648,13906647
417,1781148809784432,13933431
418,1781148809819644,13968643
419,1781148809853087,14002086
420,1781148809886849,14035848
421,1781148809915790,14064789
422,1781148809951494,14100493
423,1781148809987025,14136024
424,1781148810015008,14164007
425,1781148810050267,14199266
426,1781148810083677,14232676
427,1781148810117235,14266234
428,1781148810153535,14302534
429,1781148810180298,14329297
430,1781148810218113,14367112
431,1781148810247226,14396225
432,1781148810286715,14435714
433,1781148810323879,14472878
434,1781148810364288,14513287
435,1781148810385421,14534420
436,1781148810424484,14573483
437,1781148810451355,14600354
438,1781148810486570,14635569
439,1781148810518584,14667583
440,1781148810553573,14702572
441,1781148810585296,14734295
442,1781148810614687,14763686
443,1781148810648918,14797917
444,1781148810681703,14830702
445,1781148810716961,14865960
446,1781148810750134,14899133
447,1781148810784413,14933412
448,1781148810819490,14968489
449,1781148810849275,14998274
450,1781148810886226,15035225
451,1781148810917137,15066136
452,1781148810953012,15102011
453,1781148810983483,15132482
454,1781148811017223,15166222
455,1781148811051926,15200925
456,1781148811086269,15235268
457,1781148811118769,15267768
458,1781148811152199,15301198
459,1781148811185393,15334392
460,1781148811219087,15368086
461,1781148811251805,15400804
462,1781148811284550,15433549
463,1781148811319653,15468652
464,1781148811353889,15502888
465,1781148811381050,15530049
466,1781148811418841,15567840
467,1781148811452976,15601975
468,1781148811485758,15634757
469,1781148811518803,15667802
470,1781148811553383,15702382
471,1781148811582102,15731101
472,1781148811617067,15766066
473,1781148811653120,15802119
474,1781148811683368,15832367
475,1781148811718750,15867749
476,1781148811753538,15902537
