frame_index,timestamp_us,session_time_us
0,1781148777722427,23944
1,1781148777733651,35168
2,1781148777750195,51712
3,1781148777765636,67153
4,1781148777782306,83823
5,1781148777798928,100445
6,1781148777822101,123618
7,1781148777832301,133818
8,1781148777848250,149767
9,1781148777865541,167058
10,1781148777882623,184140
11,1781148778472698,774215
12,1781148778666801,968318
13,1781148778667517,969034
14,1781148778668775,970292
15,1781148778704884,1006401
16,1781148778754003,1055520
17,1781148778770737,1072254
18,1781148778783973,1085490
19,1781148778806776,1108293
20,1781148778814276,1115793
21,1781148778841473,1142990
22,1781148778844099,1145616
23,1781148778845815,1147332
24,1781148778849375,1150892
25,1781148778856131,1157648
26,1781148778865484,1167001
27,1781148778866814,1168331
28,1781148778878336,1179853
29,1781148778882354,1183871
30,1781148778940379,1241896
31,1781148778942154,1243671
32,1781148778944238,1245755
33,1781148778947290,1248807
34,1781148778950475,1251992
35,1781148778954081,1255598
36,1781148779038927,1340444
37,1781148779062311,1363828
38,1781148779071653,1373170
39,1781148779073544,1375061
40,1781148779074972,1376489
41,1781148779077774,1379291
42,1781148779080592,1382109
43,1781148779100213,1401730
44,1781148779101607,1403124
45,1781148779102752,1404269
46,1781148779130636,1432153
47,1781148779135631,1437148
48,1781148779150408,1451925
49,1781148779212111,1513628
50,1781148779250431,1551948
51,1781148779306960,1608477
52,1781148779316689,1618206
53,1781148779575621,1877138
54,1781148779990864,2292381
55,1781148780030502,2332019
56,1781148780040408,2341925
57,1781148780162065,2463582
58,1781148780261873,2563390
59,1781148780319225,2620742
60,1781148780346868,2648385
61,1781148780348215,2649732
62,1781148780351923,2653440
63,1781148780362257,2663774
64,1781148780384170,2685687
65,1781148780384926,2686443
66,1781148780386834,2688351
67,1781148780405583,2707100
68,1781148780406342,2707859
69,1781148780410271,2711788
70,1781148780411190,2712707
71,1781148780413290,2714807
72,1781148780414606,2716123
73,1781148780415988,2717505
74,1781148780416855,2718372
75,1781148780443782,2745299
76,1781148780465016,2766533
77,1781148780468020,2769537
78,1781148780491627,2793144
79,1781148780506375,2807892
80,1781148780535906,2837423
81,1781148780536698,2838215
82,1781148780559024,2860541
83,1781148780576837,2878354
84,1781148780597664,2899181
85,1781148780615657,2917174
86,1781148780626608,2928125
87,1781148780650263,2951780
88,1781148780651081,2952598
89,1781148780677685,2979202
90,1781148780679523,2981040
91,1781148780703280,3004797
92,1781148780730156,3031673
93,1781148780767256,3068773
94,1781148780768072,3069589
95,1781148780770595,3072112
96,1781148780785139,3086656
97,1781148780809247,3110764
98,1781148780814801,3116318
99,1781148780832873,3134390
100,1781148780852641,3154158
101,1781148780879765,3181282
102,1781148780884587,3186104
103,1781148780909188,3210705
104,1781148780915956,3217473
105,1781148780937684,3239201
106,1781148780946507,3248024
107,1781148780962400,3263917
108,1781148780980199,3281716
109,1781148780995485,3297002
110,1781148781016202,3317719
111,1781148781034201,3335718
112,1781148781049436,3350953
113,1781148781065670,3367187
114,1781148781078626,3380143
115,1781148781099650,3401167
116,1781148781114192,3415709
117,1781148781128891,3430408
118,1781148781156581,3458098
119,1781148781164900,3466417
120,1781148781181362,3482879
121,1781148781196217,3497734
122,1781148781213093,3514610
123,1781148781229705,3531222
124,1781148781245320,3546837
125,1781148781264554,3566071
126,1781148781280167,3581684
127,1781148781296736,3598253
128,1781148781312675,3614192
129,1781148781329939,3631456
130,1781148781348384,3649901
131,1781148781363305,3664822
132,1781148781380676,3682193
133,1781148781396166,3697683
134,1781148781411789,3713306
