timestamp_us,session_time_us,slot,position,button1,button2
1781092735473259,7034,right,0.009617,0,0
1781092735491232,25007,right,0.009617,0,0
1781092735515267,49042,right,0.009407,0,0
1781092735533415,67190,right,0.009617,0,0
1781092735551248,85023,right,0.009827,0,0
1781092735575353,109128,right,0.009617,0,0
1781092735593188,126963,right,0.009617,0,0
1781092735611251,145026,right,0.009617,0,0
1781092735635197,168972,right,0.009617,0,0
1781092735653172,186947,right,0.009617,0,0
1781092735677134,210909,right,0.009827,0,0
1781092735695696,229471,right,0.009197,0,0
1781092735713294,247069,right,0.009407,0,0
1781092735737184,270959,right,0.009617,0,0
1781092735755138,288913,right,0.009407,0,0
1781092735773211,306986,right,0.009827,0,0
1781092735797183,330958,right,0.009407,0,0
1781092735815151,348926,right,0.009827,0,0
1781092735833146,366921,right,0.009617,0,0
1781092735857468,391243,right,0.009617,0,0
1781092735875175,408950,right,0.009617,0,0
1781092735899318,433093,right,0.009617,0,0
1781092735917899,451674,right,0.009827,0,0
1781092735935142,468917,right,0.009617,0,0
1781092735959151,492926,right,0.009407,0,0
1781092735977101,510876,right,0.009617,0,0
1781092735995140,528915,right,0.009617,0,0
1781092736019109,552884,right,0.009617,0,0
1781092736037238,571013,right,0.009617,0,0
1781092736056250,590025,right,0.009407,0,0
1781092736079095,612870,right,0.009407,0,0
1781092736097167,630942,right,0.009407,0,0
1781092736121165,654940,right,0.009617,0,0
1781092736139163,672938,right,0.009617,0,0
1781092736157154,690929,right,0.009617,0,0
1781092736181142,714917,right,0.009407,0,0
1781092736199097,732872,right,0.009197,0,0
1781092736217131,750906,right,0.009827,0,0
1781092736241253,775028,right,0.009617,0,0
1781092736259168,792943,right,0.009827,0,0
1781092736277347,811122,right,0.009617,0,0
1781092736301189,834964,right,0.009617,0,0
1781092736319081,852856,right,0.009617,0,0
1781092736337240,871015,right,0.009407,0,0
1781092736361209,894984,right,0.009617,0,0
1781092736379244,913019,right,0.009827,0,0
1781092736403176,936951,right,0.009617,0,0
1781092736421187,954962,right,0.009617,0,0
