timestamp_us,session_time_us,slot,position,button1,button2
1781144423617787,2477,right,0.016987,1,0
1781144423635790,20480,right,0.017826,1,0
1781144423653748,38438,right,0.018036,1,0
1781144423677835,62525,right,0.017826,1,0
1781144423695792,80482,right,0.017617,1,0
1781144423713840,98530,right,0.017826,1,0
1781144423737792,122482,right,0.017407,1,0
1781144423755848,140538,right,0.017197,1,0
1781144423773794,158484,right,0.016148,1,0
1781144423797992,182682,right,0.013211,1,0
1781144423815907,200597,right,0.011323,0,0
1781144423839865,224555,right,0.008806,0,0
1781144423857890,242580,right,0.006708,0,0
1781144423875857,260547,right,0.004401,0,0
1781144423899822,284512,right,0.001254,0,0
1781144423918074,302764,right,0.000000,0,0
1781144423935763,320453,right,0.000000,0,0
1781144423959797,344487,right,0.000000,0,0
1781144423977821,362511,right,0.000000,0,0
1781144424001783,386473,right,0.000000,0,0
1781144424019770,404460,right,0.000000,0,0
1781144424037815,422505,right,0.000000,0,0
1781144424061820,446510,right,0.000000,0,0
1781144424079852,464542,right,0.000000,0,0
1781144424097767,482457,right,0.003352,0,0
1781144424121804,506494,right,0.004191,0,0
1781144424139814,524504,right,0.004401,0,0
1781144424157778,542468,right,0.005240,0,0
1781144424181829,566519,right,0.005659,0,0
1781144424199799,584489,right,0.005449,0,0
1781144424217784,602474,right,0.005659,0,0
1781144424241810,626500,right,0.006708,0,0
1781144424267024,651714,right,0.006708,0,0
1781144424283808,668498,right,0.007547,0,0
1781144424301810,686500,right,0.007547,0,0
1781144424325983,710673,right,0.007967,0,0
1781144424343879,728569,right,0.008386,0,0
1781144424368021,752711,right,0.007967,0,0
1781144424385903,770593,right,0.008177,0,0
1781144424403844,788534,right,0.008386,0,0
1781144424428036,812726,right,0.008177,0,0
1781144424446169,830859,right,0.007967,0,0
1781144424464534,849224,right,0.007757,0,0
1781144424487980,872670,right,0.007757,0,0
1781144424505874,890564,right,0.007547,0,0
1781144424529936,914626,right,0.007757,0,0
1781144424547919,932609,right,0.007757,0,0
1781144424565861,950551,right,0.007547,0,0
1781144424589914,974604,right,0.007338,0,0
1781144424608459,993149,right,0.007128,0,0
1781144424625942,1010632,right,0.007128,0,0
1781144424649870,1034560,right,0.006498,0,0
1781144424667783,1052473,right,0.006079,0,0
1781144424685897,1070587,right,0.005659,0,0
1781144424709791,1094481,right,0.005869,0,0
1781144424727868,1112558,right,0.005240,0,0
1781144424751780,1136470,right,0.003561,0,0
1781144424769822,1154512,right,0.000000,0,0
1781144424787839,1172529,right,0.000000,0,0
1781144424811902,1196592,right,0.000000,0,0
1781144424830050,1214740,right,0.000000,0,0
1781144424847794,1232484,right,0.000000,0,0
1781144424871864,1256554,right,0.000000,0,0
1781144424889866,1274556,right,0.000000,0,0
1781144424907931,1292621,right,0.000000,0,0
1781144424931989,1316679,right,0.000000,0,0
1781144424949981,1334671,right,0.000000,0,0
1781144424973775,1358465,right,0.000000,0,0
1781144424991714,1376404,right,0.000000,0,0
1781144425009996,1394686,right,0.000000,0,0
1781144425033894,1418584,right,0.000000,0,0
1781144425051782,1436472,right,0.000000,0,0
1781144425069809,1454499,right,0.000000,0,0
1781144425094134,1478824,right,0.000000,0,0
1781144425113029,1497719,right,0.000000,0,0
1781144425135891,1520581,right,0.000000,0,0
1781144425153739,1538429,right,0.000000,0,0
1781144425171807,1556497,right,0.000000,0,0
1781144425195780,1580470,right,0.000000,0,0
1781144425214082,1598772,right,0.000000,0,0
1781144425231934,1616624,right,0.000000,0,0
1781144425255769,1640459,right,0.000000,0,0
1781144425273683,1658373,right,0.000000,0,0
1781144425291986,1676676,right,0.000000,0,0
1781144425315741,1700431,right,0.000000,0,0
1781144425333738,1718428,right,0.000000,0,0
1781144425351719,1736409,right,0.000000,0,0
1781144425375691,1760381,right,0.000000,0,0
1781144425393679,1778369,right,0.000000,0,0
1781144425411798,1796488,right,0.000000,0,0
1781144425435777,1820467,right,0.000000,0,0
1781144425453753,1838443,right,0.000000,0,0
1781144425478378,1863068,right,0.000000,0,0
1781144425495792,1880482,right,0.000000,0,0
1781144425514015,1898705,right,0.000000,0,0
1781144425537769,1922459,right,0.000000,0,0
1781144425555820,1940510,right,0.000000,0,0
1781144425579750,1964440,right,0.000000,0,0
1781144425597858,1982548,right,0.000000,0,0
1781144425615767,2000457,right,0.000000,0,0
1781144425639810,2024500,right,0.000000,0,0
1781144425657996,2042686,right,0.000000,0,0
1781144425675900,2060590,right,0.000000,0,0
1781144425699984,2084674,right,0.000000,0,0
1781144425717802,2102492,right,0.000000,0,0
1781144425735942,2120632,right,0.000000,0,0
1781144425760326,2145016,right,0.000000,0,0
1781144425777768,2162458,right,0.000000,0,0
1781144425801785,2186475,right,0.000000,0,0
1781144425820003,2204693,right,0.000000,0,0
1781144425837725,2222415,right,0.000000,0,0
1781144425861750,2246440,right,0.000000,0,0
1781144425879777,2264467,right,0.000000,0,0
1781144425897718,2282408,right,0.000000,0,0
1781144425921814,2306504,right,0.000000,0,0
1781144425939724,2324414,right,0.000000,0,0
1781144425957742,2342432,right,0.000000,0,0
1781144425981810,2366500,right,0.000000,0,0
1781144425999759,2384449,right,0.000000,0,0
1781144426017733,2402423,right,0.000000,0,0
1781144426041741,2426431,right,0.000000,0,0
1781144426059820,2444510,right,0.000000,0,0
1781144426083737,2468427,right,0.000000,0,0
1781144426101673,2486363,right,0.000000,0,0
1781144426119902,2504592,right,0.000000,0,0
1781144426143669,2528359,right,0.000000,0,0
1781144426161913,2546603,right,0.000000,0,0
1781144426179866,2564556,right,0.000000,0,0
1781144426203893,2588583,right,0.000000,0,0
1781144426221865,2606555,right,0.000000,0,0
1781144426245721,2630411,right,0.000000,0,0
1781144426263867,2648557,right,0.000000,0,0
1781144426281756,2666446,right,0.000000,0,0
1781144426305696,2690386,right,0.000000,0,0
1781144426323668,2708358,right,0.000000,0,0
1781144426341805,2726495,right,0.000000,0,0
1781144426365644,2750334,right,0.000000,0,0
1781144426383664,2768354,right,0.000000,0,0
1781144426401678,2786368,right,0.000000,0,0
1781144426425663,2810353,right,0.000000,0,0
1781144426443658,2828348,right,0.000000,0,0
1781144426461651,2846341,right,0.000000,0,0
1781144426485658,2870348,right,0.000000,0,0
1781144426503792,2888482,right,0.000000,0,0
1781144426527734,2912424,right,0.000000,0,0
1781144426545785,2930475,right,0.000000,0,0
1781144426563702,2948392,right,0.000000,0,0
1781144426587609,2972299,right,0.000000,0,0
1781144426605640,2990330,right,0.000000,0,0
1781144426623623,3008313,right,0.000000,0,0
1781144426647619,3032309,right,0.000000,0,0
1781144426665603,3050293,right,0.000000,0,0
1781144426683691,3068381,right,0.000000,0,0
1781144426707685,3092375,right,0.000000,0,0
1781144426725815,3110505,right,0.000000,0,0
1781144426749688,3134378,right,0.000000,0,0
1781144426767668,3152358,right,0.000000,0,0
1781144426785621,3170311,right,0.000000,0,0
1781144426809635,3194325,right,0.000000,0,0
1781144426827681,3212371,right,0.000000,0,0
1781144426845628,3230318,right,0.000000,0,0
1781144426869675,3254365,right,0.000000,0,0
1781144426887633,3272323,right,0.000000,0,0
1781144426905666,3290356,right,0.000000,0,0
1781144426929758,3314448,right,0.000000,0,0
1781144426947625,3332315,right,0.000000,0,0
1781144426965859,3350549,right,0.000000,0,0
1781144426989590,3374280,right,0.000000,0,0
1781144427007648,3392338,right,0.000000,0,0
1781144427031725,3416415,right,0.000000,0,0
1781144427049721,3434411,right,0.000000,0,0
1781144427067834,3452524,right,0.000000,0,0
1781144427091786,3476476,right,0.000000,0,0
1781144427109616,3494306,right,0.000000,0,0
1781144427127577,3512267,right,0.000000,0,0
1781144427151681,3536371,right,0.000000,0,0
1781144427169774,3554464,right,0.000000,0,0
1781144427193569,3578259,right,0.000000,0,0
1781144427211588,3596278,right,0.000000,0,0
1781144427229638,3614328,right,0.000000,0,0
1781144427253570,3638260,right,0.000000,0,0
1781144427271554,3656244,right,0.000000,0,0
1781144427289678,3674368,right,0.000000,0,0
1781144427313692,3698382,right,0.000000,0,0
1781144427331741,3716431,right,0.000000,0,0
1781144427349713,3734403,right,0.000000,0,0
1781144427373920,3758610,right,0.000000,0,0
1781144427391605,3776295,right,0.000000,0,0
1781144427415593,3800283,right,0.000000,0,0
1781144427433710,3818400,right,0.000000,0,0
1781144427451567,3836257,right,0.000000,0,0
1781144427475881,3860571,right,0.000000,0,0
1781144427493639,3878329,right,0.000000,0,0
1781144427512109,3896799,right,0.000000,0,0
1781144427535734,3920424,right,0.000000,0,0
1781144427553702,3938392,right,0.000000,0,0
1781144427571617,3956307,right,0.000000,0,0
1781144427595702,3980392,right,0.000000,0,0
1781144427613642,3998332,right,0.000000,0,0
1781144427637658,4022348,right,0.000000,0,0
1781144427655812,4040502,right,0.000000,0,0
1781144427673672,4058362,right,0.000000,0,0
1781144427697708,4082398,right,0.000000,0,0
1781144427715865,4100555,right,0.000000,0,0
1781144427733797,4118487,right,0.000000,0,0
1781144427757605,4142295,right,0.000000,0,0
1781144427775658,4160348,right,0.000000,0,0
1781144427793647,4178337,right,0.000000,0,0
1781144427817600,4202290,right,0.000000,0,0
1781144427835642,4220332,right,0.000000,0,0
1781144427859551,4244241,right,0.000000,0,0
1781144427877608,4262298,right,0.000000,0,0
1781144427896217,4280907,right,0.000000,0,0
1781144427919727,4304417,right,0.000000,0,0
1781144427937647,4322337,right,0.000000,0,0
1781144427955661,4340351,right,0.000000,0,0
1781144427979578,4364268,right,0.000000,0,0
1781144427997681,4382371,right,0.000000,0,0
1781144428015657,4400347,right,0.000000,0,0
1781144428039614,4424304,right,0.000000,0,0
1781144428057565,4442255,right,0.000000,0,0
1781144428081557,4466247,right,0.000000,0,0
1781144428099609,4484299,right,0.000000,0,0
1781144428117661,4502351,right,0.000000,0,0
1781144428141534,4526224,right,0.000000,0,0
1781144428159544,4544234,right,0.000000,0,0
1781144428177759,4562449,right,0.000000,0,0
1781144428201637,4586327,right,0.000000,0,0
1781144428219590,4604280,right,0.000000,0,0
1781144428237614,4622304,right,0.000000,0,0
1781144428261653,4646343,right,0.000000,0,0
1781144428285726,4670416,right,0.000000,0,0
1781144428303537,4688227,right,0.000000,0,0
1781144428321643,4706333,right,0.000000,0,0
1781144428345600,4730290,right,0.000000,0,0
1781144428363570,4748260,right,0.000000,0,0
1781144428381605,4766295,right,0.000000,0,0
1781144428405780,4790470,right,0.000000,0,0
1781144428423537,4808227,right,0.000000,0,0
1781144428447551,4832241,right,0.000000,0,0
1781144428465582,4850272,right,0.000000,0,0
1781144428483564,4868254,right,0.000000,0,0
1781144428507905,4892595,right,0.000000,0,0
1781144428525544,4910234,right,0.000000,0,0
1781144428543575,4928265,right,0.000000,0,0
1781144428567553,4952243,right,0.000000,0,0
1781144428585521,4970211,right,0.000000,0,0
1781144428603546,4988236,right,0.000000,0,0
1781144428627578,5012268,right,0.000000,0,0
1781144428645558,5030248,right,0.000000,0,0
1781144428663471,5048161,right,0.000000,0,0
1781144428687538,5072228,right,0.000000,0,0
1781144428705531,5090221,right,0.000000,0,0
1781144428729607,5114297,right,0.000000,0,0
1781144428747636,5132326,right,0.000000,0,0
1781144428765660,5150350,right,0.000000,0,0
1781144428789485,5174175,right,0.000000,0,0
1781144428808051,5192741,right,0.000000,0,0
1781144428825539,5210229,right,0.000000,0,0
1781144428849584,5234274,right,0.000000,0,0
1781144428867541,5252231,right,0.000000,0,0
1781144428891693,5276383,right,0.000000,0,0
1781144428910068,5294758,right,0.000000,0,0
