timestamp_us,session_time_us,slot,position,button1,button2
1781092697991736,910,right,0.038184,1,0
1781092698010096,19270,right,0.057903,1,0
1781092698033694,42868,right,0.070909,1,0
1781092698051811,60985,right,0.070909,1,0
1781092698069733,78907,right,0.070909,1,0
1781092698093675,102849,right,0.070489,1,0
1781092698111874,121048,right,0.070070,1,0
1781092698135680,144854,right,0.066713,1,0
1781092698153666,162840,right,0.064616,1,0
1781092698171935,181109,right,0.061469,1,0
1781092698195619,204793,right,0.048253,0,0
1781092698213672,222846,right,0.020563,0,0
1781092698231596,240770,right,0.004620,0,0
1781092698255641,264815,right,0.010913,0,0
1781092698273621,282795,right,0.010493,0,0
1781092698291747,300921,right,0.010284,0,0
1781092698315596,324770,right,0.010074,0,0
1781092698333732,342906,right,0.009235,0,0
1781092698357757,366931,right,0.005669,0,0
1781092698375626,384800,right,0.004410,0,0
1781092698393588,402762,right,0.004410,0,0
1781092698417610,426784,right,0.004410,0,0
1781092698435697,444871,right,0.003990,0,0
1781092698453643,462817,right,0.003781,0,0
1781092698477672,486846,right,0.003361,0,0
1781092698495816,504990,right,0.003361,0,0
1781092698513685,522859,right,0.003781,0,0
1781092698537651,546825,right,0.003571,0,0
1781092698555768,564942,right,0.003781,0,0
1781092698579944,589118,right,0.003990,0,0
1781092698597943,607117,right,0.003781,0,0
1781092698615687,624861,right,0.003571,0,0
1781092698639784,648958,right,0.002942,0,0
1781092698657647,666821,right,0.002102,0,0
1781092698675657,684831,right,0.002312,0,0
1781092698699677,708851,right,0.002102,0,0
1781092698717623,726797,right,0.002102,0,0
1781092698735724,744898,right,0.002102,0,0
1781092698759647,768821,right,0.001683,0,0
1781092698777758,786932,right,0.001683,0,0
1781092698801596,810770,right,0.001473,0,0
1781092698819667,828841,right,0.001473,0,0
1781092698837702,846876,right,0.001263,0,0
1781092698861602,870776,right,0.001054,0,0
1781092698879767,888941,right,0.000844,0,0
1781092698897789,906963,right,0.000424,0,0
1781092698922270,931444,right,0.000214,0,0
1781092698939710,948884,right,0.000214,0,0
1781092698957688,966862,right,0.000005,0,0
1781092698981650,990824,right,0.000000,0,0
1781092698999627,1008801,right,0.000000,0,0
