frame_index,timestamp_us,session_time_us
0,1781144546497952,19486
1,1781144546529892,51426
2,1781144546560940,82474
3,1781144546597647,119181
4,1781144546628861,150395
5,1781144546665585,187119
6,1781144546699760,221294
7,1781144546733152,254686
8,1781144546764502,286036
9,1781144546797172,318706
10,1781144546828691,350225
11,1781144546864801,386335
12,1781144546896133,417667
13,1781144546927509,449043
14,1781144546963930,485464
15,1781144546995512,517046
16,1781144547032383,553917
17,1781144547070965,592499
18,1781144547098253,619787
19,1781144547129564,651098
20,1781144547161732,683266
21,1781144547197844,719378
22,1781144547228979,750513
23,1781144547263111,784645
24,1781144547315898,837432
25,1781144547330764,852298
26,1781144547366765,888299
27,1781144547403099,924633
28,1781144547433603,955137
29,1781144547469731,991265
30,1781144547502796,1024330
31,1781144547533159,1054693
32,1781144547568426,1089960
33,1781144547601546,1123080
34,1781144547631899,1153433
35,1781144547668365,1189899
36,1781144547699390,1220924
37,1781144547735223,1256757
38,1781144547765855,1287389
39,1781144547813878,1335412
40,1781144547835219,1356753
41,1781144547866345,1387879
42,1781144547902441,1423975
43,1781144547932699,1454233
44,1781144547968423,1489957
45,1781144547999645,1521179
46,1781144548035535,1557069
47,1781144548066458,1587992
48,1781144548103786,1625320
49,1781144548143556,1665090
50,1781144548169512,1691046
51,1781144548200604,1722138
52,1781144548236565,1758099
53,1781144548267963,1789497
54,1781144548299806,1821340
55,1781144548340129,1861663
56,1781144548374926,1896460
57,1781144548400589,1922123
58,1781144548431903,1953437
59,1781144548469018,1990552
60,1781144548500066,2021600
61,1781144548537506,2059040
62,1781144548569554,2091088
63,1781144548602396,2123930
64,1781144548635451,2156985
65,1781144548667737,2189271
66,1781144548703040,2224574
67,1781144548751875,2273409
68,1781144548768737,2290271
69,1781144548801332,2322866
70,1781144548833562,2355096
71,1781144548865946,2387480
72,1781144548901498,2423032
73,1781144548938583,2460117
74,1781144548999989,2521523
75,1781144549014057,2535591
76,1781144549034532,2556066
77,1781144549070159,2591693
78,1781144549101705,2623239
79,1781144549131931,2653465
80,1781144549169280,2690814
81,1781144549202460,2723994
82,1781144549235473,2757007
83,1781144549266700,2788234
84,1781144549298408,2819942
85,1781144549334573,2856107
86,1781144549366153,2887687
87,1781144549422632,2944166
88,1781144549432234,2953768
89,1781144549468957,2990491
90,1781144549501161,3022695
91,1781144549533424,3054958
92,1781144549572654,3094188
93,1781144549600331,3121865
94,1781144549631356,3152890
95,1781144549667474,3189008
96,1781144549698038,3219572
97,1781144549733745,3255279
98,1781144549769486,3291020
99,1781144549802548,3324082
100,1781144549833749,3355283
101,1781144549869593,3391127
102,1781144549900253,3421787
103,1781144549936587,3458121
104,1781144549981080,3502614
105,1781144550005227,3526761
106,1781144550038856,3560390
107,1781144550082171,3603705
108,1781144550120897,3642431
109,1781144550131620,3653154
110,1781144550168463,3689997
111,1781144550200628,3722162
112,1781144550239705,3761239
113,1781144550265720,3787254
114,1781144550302522,3824056
115,1781144550333081,3854615
116,1781144550368480,3890014
117,1781144550408762,3930296
118,1781144550433960,3955494
119,1781144550481907,4003441
120,1781144550505131,4026665
121,1781144550537514,4059048
122,1781144550567736,4089270
123,1781144550598438,4119972
124,1781144550633510,4155044
125,1781144550669104,4190638
126,1781144550702143,4223677
127,1781144550732766,4254300
128,1781144550768443,4289977
129,1781144550798898,4320432
130,1781144550834688,4356222
131,1781144550865615,4387149
132,1781144550900642,4422176
133,1781144550931568,4453102
134,1781144550966950,4488484
135,1781144551002355,4523889
136,1781144551032896,4554430
137,1781144551075519,4597053
138,1781144551100915,4622449
139,1781144551131485,4653019
140,1781144551168133,4689667
141,1781144551199362,4720896
142,1781144551236375,4757909
143,1781144551267198,4788732
144,1781144551298449,4819983
145,1781144551333899,4855433
146,1781144551390010,4911544
147,1781144551400508,4922042
148,1781144551443072,4964606
149,1781144551471755,4993289
150,1781144551518481,5040015
151,1781144551534525,5056059
152,1781144551564954,5086488
153,1781144551600496,5122030
154,1781144551636244,5157778
155,1781144551667045,5188579
156,1781144551702732,5224266
157,1781144551732967,5254501
158,1781144551783856,5305390
159,1781144551798921,5320455
160,1781144551834221,5355755
161,1781144551864835,5386369
162,1781144551903123,5424657
163,1781144551936843,5458377
164,1781144551968374,5489908
165,1781144552000009,5521543
166,1781144552036993,5558527
167,1781144552069020,5590554
168,1781144552100666,5622200
169,1781144552137909,5659443
170,1781144552170401,5691935
171,1781144552201308,5722842
172,1781144552232262,5753796
173,1781144552269590,5791124
174,1781144552300329,5821863
175,1781144552337969,5859503
176,1781144552369233,5890767
177,1781144552399923,5921457
178,1781144552436919,5958453
179,1781144552468767,5990301
180,1781144552502368,6023902
181,1781144552535850,6057384
182,1781144552566527,6088061
183,1781144552602520,6124054
184,1781144552630748,6152282
185,1781144552666794,6188328
