frame_index,timestamp_us,session_time_us
0,1781144546509067,30601
1,1781144546541170,62704
2,1781144546577127,98661
3,1781144546610366,131900
4,1781144546646218,167752
5,1781144546683042,204576
6,1781144546714646,236180
7,1781144546747645,269179
8,1781144546778874,300408
9,1781144546815626,337160
10,1781144546860523,382057
11,1781144546880630,402164
12,1781144546911924,433458
13,1781144546948916,470450
14,1781144546980385,501919
15,1781144547014012,535546
16,1781144547047424,568958
17,1781144547080707,602241
18,1781144547121424,642958
19,1781144547147696,669230
20,1781144547178105,699639
21,1781144547213543,735077
22,1781144547251679,773213
23,1781144547283328,804862
24,1781144547315020,836554
25,1781144547346534,868068
26,1781144547378126,899660
27,1781144547413478,935012
28,1781144547444711,966245
29,1781144547480853,1002387
30,1781144547511620,1033154
31,1781144547547486,1069020
32,1781144547578557,1100091
33,1781144547613934,1135468
34,1781144547644243,1165777
35,1781144547679687,1201221
36,1781144547715501,1237035
37,1781144547749737,1271271
38,1781144547780172,1301706
39,1781144547815441,1336975
40,1781144547852016,1373550
41,1781144547878479,1400013
42,1781144547913627,1435161
43,1781144547944484,1466018
44,1781144547983435,1504969
45,1781144548013819,1535353
46,1781144548049990,1571524
47,1781144548081712,1603246
48,1781144548123604,1645138
49,1781144548153479,1675013
50,1781144548178896,1700430
51,1781144548214592,1736126
52,1781144548246751,1768285
53,1781144548282207,1803741
54,1781144548313167,1834701
55,1781144548348546,1870080
56,1781144548382644,1904178
57,1781144548415844,1937378
58,1781144548447395,1968929
59,1781144548479282,2000816
60,1781144548515555,2037089
61,1781144548550584,2072118
62,1781144548581559,2103093
63,1781144548629478,2151012
64,1781144548653946,2175480
65,1781144548681588,2203122
66,1781144548713422,2234956
67,1781144548749898,2271432
68,1781144548781995,2303529
69,1781144548813691,2335225
70,1781144548851176,2372710
71,1781144548882809,2404343
72,1781144548914745,2436279
73,1781144548947274,2468808
74,1781144549008200,2529734
75,1781144549021286,2542820
76,1781144549048571,2570105
77,1781144549079403,2600937
78,1781144549121671,2643205
79,1781144549148222,2669756
80,1781144549180666,2702200
81,1781144549217638,2739172
82,1781144549249336,2770870
83,1781144549280556,2802090
84,1781144549311796,2833330
85,1781144549348093,2869627
86,1781144549380279,2901813
87,1781144549415592,2937126
88,1781144549452581,2974115
89,1781144549481204,3002738
90,1781144549512228,3033762
91,1781144549548258,3069792
92,1781144549579505,3101039
93,1781144549615289,3136823
94,1781144549645992,3167526
95,1781144549681411,3202945
96,1781144549711650,3233184
97,1781144549747936,3269470
98,1781144549778758,3300292
99,1781144549814154,3335688
100,1781144549845167,3366701
101,1781144549880687,3402221
102,1781144549910977,3432511
103,1781144549946911,3468445
104,1781144549982960,3504494
105,1781144550014031,3535565
106,1781144550046288,3567822
107,1781144550084443,3605977
108,1781144550117118,3638652
109,1781144550149032,3670566
110,1781144550180086,3701620
111,1781144550216369,3737903
112,1781144550248468,3770002
113,1781144550282354,3803888
114,1781144550313202,3834736
115,1781144550349463,3870997
116,1781144550388834,3910368
117,1781144550415188,3936722
118,1781144550446651,3968185
119,1781144550484361,4005895
120,1781144550514854,4036388
121,1781144550560014,4081548
122,1781144550580967,4102501
123,1781144550614128,4135662
124,1781144550645602,4167136
125,1781144550682165,4203699
126,1781144550712617,4234151
127,1781144550748416,4269950
128,1781144550779539,4301073
129,1781144550816619,4338153
130,1781144550850269,4371803
131,1781144550893638,4415172
132,1781144550914413,4435947
133,1781144550945459,4466993
134,1781144550980960,4502494
135,1781144551011599,4533133
136,1781144551049391,4570925
137,1781144551082696,4604230
138,1781144551115106,4636640
139,1781144551145906,4667440
140,1781144551181685,4703219
141,1781144551217075,4738609
142,1781144551250686,4772220
143,1781144551281600,4803134
144,1781144551313290,4834824
145,1781144551350055,4871589
146,1781144551381080,4902614
147,1781144551411398,4932932
148,1781144551448302,4969836
149,1781144551479355,5000889
150,1781144551515488,5037022
151,1781144551546061,5067595
152,1781144551581751,5103285
153,1781144551612558,5134092
154,1781144551657417,5178951
155,1781144551677510,5199044
156,1781144551713107,5234641
157,1781144551750303,5271837
158,1781144551781346,5302880
159,1781144551811364,5332898
160,1781144551846865,5368399
161,1781144551882701,5404235
162,1781144551914291,5435825
163,1781144551946629,5468163
164,1781144551983093,5504627
165,1781144552014478,5536012
166,1781144552057961,5579495
167,1781144552078868,5600402
168,1781144552115237,5636771
169,1781144552146694,5668228
170,1781144552182638,5704172
171,1781144552213136,5734670
172,1781144552249429,5770963
173,1781144552280417,5801951
174,1781144552315917,5837451
175,1781144552346458,5867992
176,1781144552383886,5905420
177,1781144552414427,5935961
178,1781144552444645,5966179
179,1781144552481011,6002545
180,1781144552525155,6046689
181,1781144552546051,6067585
182,1781144552581631,6103165
183,1781144552612128,6133662
184,1781144552656781,6178315
185,1781144552683232,6204766
