timestamp_us,session_time_us,slot,position,button1,button2
1781144558059118,7109,left,0.022756,0,0
1781144558083198,31189,left,0.022756,0,0
1781144558101144,49135,left,0.022542,0,0
1781144558125168,73159,left,0.022542,0,0
1781144558143105,91096,left,0.022756,0,0
1781144558167085,115076,left,0.022542,0,0
1781144558185134,133125,left,0.022542,0,0
1781144558204051,152042,left,0.022542,0,0
1781144558227868,175859,left,0.022756,0,0
1781144558251230,199221,left,0.022756,0,0
1781144558300456,248447,left,0.022327,0,0
1781144558341193,289184,left,0.022542,0,0
1781144558395167,343158,left,0.022756,0,0
1781144558440891,388882,left,0.022756,0,0
1781144558461522,409513,left,0.022971,0,0
1781144558479891,427882,left,0.022756,0,0
1781144558587097,535088,left,0.022542,0,0
1781144558731104,679095,left,0.022756,0,0
1781144558779153,727144,left,0.022542,0,0
1781144558815037,763028,left,0.022971,0,0
1781144558869035,817026,left,0.022756,0,0
1781144558905385,853376,left,0.022756,0,0
1781144558965084,913075,left,0.022542,0,0
1781144558989308,937299,left,0.022542,0,0
1781144559025196,973187,left,0.022756,0,0
1781144559067068,1015059,left,0.022756,0,0
1781144559109084,1057075,left,0.022756,0,0
1781144559145169,1093160,left,0.022756,0,0
1781144559175130,1123121,left,0.022756,0,0
1781144559199088,1147079,left,0.022971,0,0
1781144559235188,1183179,left,0.022756,0,0
1781144559301111,1249102,left,0.022756,0,0
1781144559337147,1285138,left,0.022971,0,0
1781144559409004,1356995,left,0.022542,0,0
1781144559444990,1392981,left,0.022756,0,0
1781144559493183,1441174,left,0.022542,0,0
1781144559529137,1477128,left,0.022542,0,0
1781144559589025,1537016,left,0.022756,0,0
1781144559625283,1573274,left,0.022971,0,0
1781144559679040,1627031,left,0.022756,0,0
1781144559727076,1675067,left,0.022542,0,0
1781144559769003,1716994,left,0.022542,0,0
1781144559841274,1789265,left,0.022756,0,0
1781144559907271,1855262,left,0.022756,0,0
1781144559931453,1879444,left,0.022756,0,0
1781144559979007,1926998,left,0.022971,0,0
1781144560039063,1987054,left,0.022756,0,0
1781144560069619,2017610,left,0.022542,0,0
1781144560129095,2077086,left,0.022756,0,0
1781144560165239,2113230,left,0.022542,0,0
1781144560225641,2173632,left,0.022542,0,0
1781144560267332,2215323,left,0.022542,0,0
1781144560303001,2250992,left,0.022756,0,0
1781144560350980,2298971,left,0.022971,0,0
1781144560460702,2408693,left,0.022542,0,0
1781144560519048,2467039,left,0.022542,0,0
1781144560579015,2527006,left,0.022756,0,0
1781144560639812,2587803,left,0.022756,0,0
1781144560712729,2660720,left,0.022756,0,0
1781144560735220,2683211,left,0.022542,0,0
1781144560753674,2701665,left,0.022756,0,0
1781144560789417,2737408,left,0.022971,0,0
1781144560825277,2773268,left,0.022542,0,0
1781144560843518,2791509,left,0.022756,0,0
1781144560861985,2809976,left,0.022971,0,0
1781144560885382,2833373,left,0.022327,0,0
1781144560909141,2857132,left,0.022542,0,0
1781144560938938,2886929,left,0.022756,0,0
1781144560962976,2910967,left,0.022971,0,0
1781144560981110,2929101,left,0.022756,0,0
1781144561005092,2953083,left,0.022971,0,0
1781144561029145,2977136,left,0.022971,0,0
1781144561046989,2994980,left,0.022542,0,0
1781144561071072,3019063,left,0.022971,0,0
1781144561088971,3036962,left,0.022756,0,0
1781144561113268,3061259,left,0.022971,0,0
1781144561143641,3091632,left,0.022756,0,0
1781144561166998,3114989,left,0.022756,0,0
1781144561191045,3139036,left,0.022756,0,0
1781144561216216,3164207,left,0.022756,0,0
1781144561239090,3187081,left,0.022756,0,0
1781144561263098,3211089,left,0.022756,0,0
1781144561299550,3247541,left,0.022756,0,0
1781144561323050,3271041,left,0.022971,0,0
1781144561341026,3289017,left,0.022542,0,0
1781144561359312,3307303,left,0.022971,0,0
1781144561383069,3331060,left,0.022542,0,0
1781144561407357,3355348,left,0.022327,0,0
1781144561424967,3372958,left,0.022756,0,0
1781144561449161,3397152,left,0.022756,0,0
1781144561473123,3421114,left,0.022971,0,0
1781144561496889,3444880,left,0.022542,0,0
1781144561526968,3474959,left,0.022756,0,0
1781144561551070,3499061,left,0.022971,0,0
1781144561569020,3517011,left,0.022756,0,0
1781144561598968,3546959,left,0.022542,0,0
1781144561629167,3577158,left,0.022756,0,0
1781144561658970,3606961,left,0.022542,0,0
1781144561677170,3625161,left,0.022971,0,0
1781144561701136,3649127,left,0.022756,0,0
1781144561719118,3667109,left,0.022542,0,0
1781144561742909,3690900,left,0.022542,0,0
1781144561767070,3715061,left,0.022971,0,0
1781144561784910,3732901,left,0.022756,0,0
1781144561809302,3757293,left,0.022542,0,0
1781144561833067,3781058,left,0.022756,0,0
1781144561857098,3805089,left,0.022756,0,0
1781144561880875,3828866,left,0.022756,0,0
1781144561900347,3848338,left,0.022971,0,0
1781144561917178,3865169,left,0.022542,0,0
1781144561946996,3894987,left,0.022542,0,0
1781144561970914,3918905,left,0.022542,0,0
1781144561995001,3942992,left,0.022756,0,0
1781144562013012,3961003,left,0.022971,0,0
1781144562031882,3979873,left,0.022756,0,0
1781144562060957,4008948,left,0.022756,0,0
1781144562078966,4026957,left,0.022327,0,0
1781144562096998,4044989,left,0.022756,0,0
1781144562121042,4069033,left,0.022971,0,0
1781144562139043,4087034,left,0.022756,0,0
1781144562163015,4111006,left,0.022756,0,0
1781144562180855,4128846,left,0.022971,0,0
1781144562205058,4153049,left,0.022756,0,0
1781144562222892,4170883,left,0.022756,0,0
1781144562246870,4194861,left,0.022542,0,0
1781144562270901,4218892,left,0.022756,0,0
1781144562290504,4238495,left,0.022756,0,0
1781144562312929,4260920,left,0.022756,0,0
1781144562337078,4285069,left,0.022971,0,0
1781144562355382,4303373,left,0.022756,0,0
1781144562378885,4326876,left,0.022756,0,0
1781144562403017,4351008,left,0.022542,0,0
1781144562420846,4368837,left,0.022542,0,0
1781144562444878,4392869,left,0.022756,0,0
1781144562462967,4410958,left,0.022327,0,0
1781144562486898,4434889,left,0.022756,0,0
1781144562505162,4453153,left,0.022756,0,0
1781144562528873,4476864,left,0.022756,0,0
1781144562546890,4494881,left,0.022542,0,0
1781144562564941,4512932,left,0.022756,0,0
1781144562589242,4537233,left,0.022971,0,0
1781144562606860,4554851,left,0.022542,0,0
1781144562631473,4579464,left,0.022971,0,0
1781144562649355,4597346,left,0.022542,0,0
1781144562672893,4620884,left,0.022756,0,0
1781144562690884,4638875,left,0.022756,0,0
1781144562708922,4656913,left,0.022756,0,0
1781144562732828,4680819,left,0.022542,0,0
1781144562756908,4704899,left,0.022542,0,0
1781144562774876,4722867,left,0.022756,0,0
1781144562798882,4746873,left,0.022542,0,0
1781144562816907,4764898,left,0.022756,0,0
1781144562834958,4782949,left,0.022971,0,0
1781144562858903,4806894,left,0.022971,0,0
1781144562877297,4825288,left,0.022756,0,0
1781144562895215,4843206,left,0.022756,0,0
1781144562918857,4866848,left,0.022756,0,0
1781144562936875,4884866,left,0.022971,0,0
1781144562960880,4908871,left,0.022542,0,0
1781144562978992,4926983,left,0.022542,0,0
1781144563002914,4950905,left,0.022756,0,0
1781144563020843,4968834,left,0.022327,0,0
1781144563045070,4993061,left,0.022971,0,0
1781144563063026,5011017,left,0.022756,0,0
1781144563087282,5035273,left,0.022756,0,0
1781144563104934,5052925,left,0.022756,0,0
1781144563122958,5070949,left,0.022542,0,0
1781144563146849,5094840,left,0.022756,0,0
1781144563164837,5112828,left,0.022971,0,0
1781144563188804,5136795,left,0.022756,0,0
1781144563206810,5154801,left,0.022542,0,0
1781144563230978,5178969,left,0.022971,0,0
1781144563248837,5196828,left,0.022971,0,0
1781144563272816,5220807,left,0.022971,0,0
1781144563290930,5238921,left,0.019966,0,0
1781144563309502,5257493,left,0.018034,0,0
1781144563332888,5280879,left,0.019107,0,0
1781144563350787,5298778,left,0.016960,0,0
1781144563375668,5323659,left,0.014813,0,0
1781144563393080,5341071,left,0.014813,0,0
1781144563411405,5359396,left,0.014598,0,0
1781144563434853,5382844,left,0.014598,0,0
1781144563452869,5400860,left,0.014598,0,0
1781144563477172,5425163,left,0.014598,0,0
1781144563494881,5442872,left,0.014598,0,0
1781144563512828,5460819,left,0.014169,0,0
1781144563536941,5484932,left,0.013310,0,0
1781144563554798,5502789,left,0.013954,0,0
1781144563572853,5520844,left,0.013310,0,0
1781144563596891,5544882,left,0.013740,0,0
1781144563614861,5562852,left,0.013525,0,0
1781144563632830,5580821,left,0.013310,0,0
1781144563657238,5605229,left,0.013740,0,0
1781144563674925,5622916,left,0.013954,0,0
1781144563698804,5646795,left,0.013525,0,0
1781144563716945,5664936,left,0.013740,0,0
1781144563740830,5688821,left,0.013954,0,0
1781144563758792,5706783,left,0.013525,0,0
1781144563777399,5725390,left,0.013740,0,0
1781144563800813,5748804,left,0.013740,0,0
1781144563818852,5766843,left,0.013740,0,0
1781144563843001,5790992,left,0.013954,0,0
1781144563860894,5808885,left,0.013740,0,0
1781144563884850,5832841,left,0.013740,0,0
1781144563903620,5851611,left,0.013525,0,0
1781144563920847,5868838,left,0.013525,0,0
1781144563945049,5893040,left,0.013525,0,0
1781144563962867,5910858,left,0.013740,0,0
1781144563980825,5928816,left,0.013954,0,0
1781144564004794,5952785,left,0.013740,0,0
1781144564022795,5970786,left,0.013740,0,0
1781144564046771,5994762,left,0.013525,0,0
1781144564064834,6012825,left,0.013525,0,0
1781144564088789,6036780,left,0.013740,0,0
1781144564107052,6055043,left,0.013310,0,0
1781144564124742,6072733,left,0.013740,0,0
1781144564148852,6096843,left,0.013740,0,0
1781144564166819,6114810,left,0.013740,0,0
1781144564191051,6139042,left,0.013310,0,0
1781144564208790,6156781,left,0.013525,0,0
1781144564227189,6175180,left,0.013740,0,0
1781144564250799,6198790,left,0.013740,0,0
1781144564268915,6216906,left,0.013740,0,0
1781144564293264,6241255,left,0.013525,0,0
1781144564311157,6259148,left,0.013525,0,0
1781144564334928,6282919,left,0.013525,0,0
1781144564352892,6300883,left,0.013740,0,0
1781144564376740,6324731,left,0.013525,0,0
1781144564394838,6342829,left,0.013740,0,0
1781144564413072,6361063,left,0.013740,0,0
1781144564437233,6385224,left,0.013525,0,0
1781144564454736,6402727,left,0.013740,0,0
1781144564472780,6420771,left,0.013525,0,0
1781144564496771,6444762,left,0.013740,0,0
1781144564514778,6462769,left,0.013740,0,0
1781144564538756,6486747,left,0.013525,0,0
