frame_index,timestamp_us,session_time_us
0,1781092735473813,7588
1,1781092735493332,27107
2,1781092735508166,41941
3,1781092735524749,58524
4,1781092735541069,74844
5,1781092735558506,92281
6,1781092735574269,108044
7,1781092735592142,125917
8,1781092735608061,141836
9,1781092735624828,158603
10,1781092735642686,176461
11,1781092735658668,192443
12,1781092735674214,207989
13,1781092735692151,225926
14,1781092735708084,241859
15,1781092735725456,259231
16,1781092735741428,275203
17,1781092735758243,292018
18,1781092735774670,308445
19,1781092735791144,324919
20,1781092735807948,341723
21,1781092735824257,358032
22,1781092735840745,374520
23,1781092735857934,391709
24,1781092735874529,408304
25,1781092735891799,425574
26,1781092735907415,441190
27,1781092735924758,458533
28,1781092735941689,475464
29,1781092735958238,492013
30,1781092735973958,507733
31,1781092735991985,525760
32,1781092736007411,541186
33,1781092736024497,558272
34,1781092736040858,574633
35,1781092736057909,591684
36,1781092736073921,607696
37,1781092736091762,625537
38,1781092736107450,641225
39,1781092736124342,658117
40,1781092736140636,674411
41,1781092736158026,691801
42,1781092736173927,707702
43,1781092736191604,725379
44,1781092736206935,740710
45,1781092736224032,757807
46,1781092736240794,774569
47,1781092736258251,792026
48,1781092736273434,807209
49,1781092736291109,824884
50,1781092736307166,840941
51,1781092736324266,858041
52,1781092736343245,877020
53,1781092736357031,890806
54,1781092736373338,907113
55,1781092736390270,924045
56,1781092736408061,941836
57,1781092736424095,957870
58,1781092736440399,974174
59,1781092736457093,990868
60,1781092736473816,1007591
61,1781092736490414,1024189
62,1781092736507042,1040817
63,1781092736524739,1058514
64,1781092736539908,1073683
65,1781092736556912,1090687
66,1781092736573335,1107110
67,1781092736590075,1123850
68,1781092736607461,1141236
69,1781092736625018,1158793
70,1781092736639781,1173556
71,1781092736657517,1191292
72,1781092736673825,1207600
73,1781092736690914,1224689
74,1781092736707512,1241287
75,1781092736723262,1257037
76,1781092736740151,1273926
77,1781092736757286,1291061
78,1781092736773608,1307383
79,1781092736790178,1323953
80,1781092736806430,1340205
81,1781092736824584,1358359
82,1781092736841051,1374826
83,1781092736857377,1391152
84,1781092736872879,1406654
85,1781092736890985,1424760
86,1781092736909281,1443056
87,1781092736923034,1456809
88,1781092736942035,1475810
89,1781092736957411,1491186
90,1781092736972623,1506398
91,1781092736990233,1524008
92,1781092737007122,1540897
93,1781092737024001,1557776
94,1781092737039586,1573361
95,1781092737056317,1590092
96,1781092737072666,1606441
97,1781092737090808,1624583
98,1781092737105998,1639773
