frame_index,timestamp_us,session_time_us
0,1781092735498202,31977
1,1781092735529341,63116
2,1781092735563946,97721
3,1781092735591672,125447
4,1781092735624537,158312
5,1781092735662931,196706
6,1781092735695699,229474
7,1781092735730510,264285
8,1781092735757885,291660
9,1781092735796339,330114
10,1781092735829472,363247
11,1781092735862446,396221
12,1781092735896799,430574
13,1781092735930870,464645
14,1781092735962792,496567
15,1781092735999052,532827
16,1781092736030125,563900
17,1781092736064820,598595
18,1781092736096663,630438
19,1781092736131942,665717
20,1781092736163354,697129
21,1781092736196978,730753
22,1781092736230533,764308
23,1781092736264144,797919
24,1781092736296148,829923
25,1781092736334211,867986
26,1781092736365861,899636
27,1781092736400886,934661
28,1781092736434969,968744
29,1781092736463709,997484
30,1781092736495581,1029356
31,1781092736531954,1065729
32,1781092736563894,1097669
33,1781092736596693,1130468
34,1781092736628537,1162312
35,1781092736664917,1198692
36,1781092736697293,1231068
37,1781092736729969,1263744
38,1781092736766045,1299820
39,1781092736798035,1331810
40,1781092736832330,1366105
41,1781092736864798,1398573
42,1781092736897148,1430923
43,1781092736933201,1466976
44,1781092736965240,1499015
45,1781092736996753,1530528
46,1781092737029044,1562819
47,1781092737067946,1601721
48,1781092737099929,1633704
49,1781092737131509,1665284
50,1781092737163839,1697614
51,1781092737196741,1730516
52,1781092737235551,1769326
53,1781092737263237,1797012
54,1781092737300087,1833862
55,1781092737331790,1865565
56,1781092737363781,1897556
57,1781092737396945,1930720
58,1781092737429103,1962878
59,1781092737464866,1998641
60,1781092737498711,2032486
61,1781092737531862,2065637
62,1781092737565833,2099608
63,1781092737599209,2132984
64,1781092737631016,2164791
65,1781092737663231,2197006
66,1781092737698922,2232697
67,1781092737729829,2263604
68,1781092737765980,2299755
69,1781092737796958,2330733
70,1781092737828646,2362421
71,1781092737868262,2402037
72,1781092737897039,2430814
73,1781092737935638,2469413
74,1781092737962327,2496102
75,1781092737999863,2533638
76,1781092738032126,2565901
