frame_index,timestamp_us,session_time_us
0,1781148777717504,19021
1,1781148777731467,32984
2,1781148777748346,49863
3,1781148777764651,66168
4,1781148777781322,82839
5,1781148777797897,99414
6,1781148777814920,116437
7,1781148777831311,132828
8,1781148777850487,152004
9,1781148777864506,166023
10,1781148777881328,182845
11,1781148778023500,325017
12,1781148778118162,419679
13,1781148778123268,424785
14,1781148778128686,430203
15,1781148778131869,433386
16,1781148778170249,471766
17,1781148778171401,472918
18,1781148778172455,473972
19,1781148778173622,475139
20,1781148778174752,476269
21,1781148778176182,477699
22,1781148778177859,479376
23,1781148778179008,480525
24,1781148778182371,483888
25,1781148778522136,823653
26,1781148778534801,836318
27,1781148778539813,841330
28,1781148778549747,851264
29,1781148778550993,852510
30,1781148778562978,864495
31,1781148778564343,865860
32,1781148778565616,867133
33,1781148778566667,868184
34,1781148778567667,869184
35,1781148778568911,870428
36,1781148778570025,871542
37,1781148778571204,872721
38,1781148778613847,915364
39,1781148778615200,916717
40,1781148778616327,917844
41,1781148778657192,958709
42,1781148778670130,971647
43,1781148778674056,975573
44,1781148778712692,1014209
45,1781148778717969,1019486
46,1781148778735660,1037177
47,1781148778748413,1049930
48,1781148778776661,1078178
49,1781148778796992,1098509
50,1781148778805316,1106833
51,1781148778818951,1120468
52,1781148778830386,1131903
53,1781148778902693,1204210
54,1781148778908071,1209588
55,1781148778969458,1270975
56,1781148778973742,1275259
57,1781148778985937,1287454
58,1781148778997962,1299479
59,1781148778999385,1300902
60,1781148779000709,1302226
61,1781148779002114,1303631
62,1781148779002755,1304272
63,1781148779008108,1309625
64,1781148779046558,1348075
65,1781148779047512,1349029
66,1781148779069792,1371309
67,1781148779070738,1372255
68,1781148779120693,1422210
69,1781148779121373,1422890
70,1781148779143469,1444986
71,1781148779181066,1482583
72,1781148779277807,1579324
73,1781148779278853,1580370
74,1781148779280741,1582258
75,1781148779283853,1585370
76,1781148779284744,1586261
77,1781148779291869,1593386
78,1781148779314449,1615966
79,1781148779315501,1617018
80,1781148779390573,1692090
81,1781148779432232,1733749
82,1781148779578066,1879583
83,1781148779903602,2205119
84,1781148779941373,2242890
85,1781148780096881,2398398
